,TMAX,TMIN,TMEAN
2010-12-15,-4.55999990304311,-9.1966667175293,-6.7123611188597145
2010-12-16,-0.079999999453624,-6.21833332379659,-2.7752777753604785
2010-12-17,-1.03833332657814,-6.15499989191691,-4.173749989519516
2010-12-18,2.44166666269302,-4.15166668097178,-0.5893055561722983
2010-12-19,2.04000004132589,-2.11166671911875,0.20395833216348877
2010-12-20,0.838333336015542,-5.20166675249736,-2.210555566785236
2010-12-21,2.40333330631256,-2.0566667119662,1.1099999982656696
2010-12-22,1.96333332856496,-1.66333331664403,-0.2288888867349473
2010-12-23,-1.24833333492279,-6.27500009536743,-4.149722247212022
2010-12-26,7.29333337148031,-0.019999999552965,4.332395855104552
2010-12-27,7.5,4.03333330154419,5.395826084371926
2010-12-28,6.64166673024495,3.19499997297923,4.804365093745884
2010-12-29,6.29833340644836,3.25333333015442,4.938125010993747
2010-12-30,2.79666662216187,-0.981666654348373,0.8087499954401411
2010-12-31,0.255000000198682,-1.11666667461395,-0.13312499988306714
2011-01-01,-0.506666667759418,-1.6866666674614,-1.0094444423707
2011-01-02,-1.55833331743876,-3.47333331902822,-2.1226388961076736
2011-01-03,2.74166667461395,-3.43833335240682,0.2063194450197944
2011-01-04,0.885000010331472,-1.56166665752729,-0.09250000234331086
2011-01-05,2.625,1.18333333730698,1.6552083347406652
2011-01-06,3.71333328882853,1.10166664918264,2.745701746982441
2011-01-07,2.37666666507721,-0.153333336114883,0.7582000002678899
2011-01-08,0.456666668256124,-1.0333333214124,-0.255491227261199
2011-01-09,-0.170000001788139,-2.18666672706604,-1.1344642926539696
2011-01-10,0.230000004172325,-6.03000013033549,-3.0080701748824183
2011-01-11,1.8900000055631,0.589999998609225,1.5716666690050016
2011-01-12,6.22499998410543,1.01833333571752,4.345783327221871
2011-01-13,9.07500012715658,5.53666671117147,7.170416669713127
2011-01-14,6.88166658083598,4.9350000222524,6.026388900147544
