,TMAX min band,TMIN min band,TMEAN min band,TMAX max band,TMIN max band,TMEAN max band,TMAX,TMIN,TMEAN
1942-03-05,-2.7,-7.9,-5.296666666666667,17.0,13.5,15.433750000000002,5.57,0.88,3.2083333333333335
1942-03-06,-8.0,-13.65,-10.96375,16.47,8.72,13.544583333333334,4.09,0.85,2.564583333333333
1942-03-07,-6.13,-13.65,-10.96375,17.0,13.5,15.433750000000002,0.39,-2.16,-0.8804166666666666
1942-03-08,0.4,-8.2,-0.5595833333333333,20.72,16.53,18.741666666666667,0.5,-2.0,-0.4916666666666667
1942-03-09,-2.13,-7.9,-3.359166666666667,16.47,11.5,14.176666666666668,3.2,0.0,1.1166666666666667
1942-03-10,-2.13,-5.51,-3.359166666666667,18.1,13.5,15.433750000000002,5.64,0.78,3.408333333333333
1942-03-11,-1.14,-8.2,-2.34875,15.04,9.33,12.605833333333335,3.5,0.0,1.1166666666666667
1942-03-12,-0.4,-7.9,-2.8083333333333336,10.1,6.8,8.387500000000001,3.45,-1.03,1.1166666666666667
1942-03-13,-0.4,-5.73,-2.0279166666666666,10.92,7.7,9.270416666666668,1.9,-1.97,0.3558333333333333
1942-03-14,-0.4,-3.37,-1.7179166666666665,10.92,7.7,9.270416666666668,3.2,-1.0,0.7599999999999999
1942-03-15,-2.13,-6.1,-3.359166666666667,19.98,13.5,17.267083333333336,1.35,-2.69,-0.12416666666666666
1942-03-16,-0.17,-6.1,-1.8770833333333332,19.98,13.5,17.267083333333336,4.46,0.22,2.7158333333333338
1942-03-17,-1.25,-6.1,-2.2920833333333333,16.6,12.25,14.127083333333333,7.0,1.9,4.475416666666667
1942-03-18,-1.85,-6.12,-3.6950000000000003,11.53,5.82,9.082916666666668,-0.5,-3.45,-2.0029166666666667
1942-03-19,-1.34,-4.54,-2.794166666666667,20.72,16.53,18.741666666666667,4.51,-0.12,2.20125
1942-03-20,-1.0,-8.2,-2.328333333333333,16.25,9.72,13.975,4.02,0.75,2.02625
1942-03-21,-5.25,-9.84,-7.452083333333333,16.0,10.7,14.1825,2.7,-0.98,1.0604166666666666
1942-03-22,-6.91,-9.84,-8.094583333333334,13.03,5.98,10.12125,1.8,-1.86,-0.13083333333333333
1942-03-23,-2.96,-7.95,-4.85,16.0,10.7,14.1825,2.32,-3.29,-0.3066666666666667
1942-03-24,-4.43,-10.4300003051758,-7.389411800608917,16.25,9.72,13.975,4.02,-0.98,2.717916666666667
1942-03-25,-1.1,-8.2,-3.6358333333333337,16.25,9.72,13.975,0.7,-2.0,-0.47750000000000004
1942-03-26,-1.1,-6.21,-3.6358333333333337,16.25,9.72,13.975,0.5,-2.0,-0.47750000000000004
1942-03-27,-5.6,-7.93,-6.7179166666666665,13.03,5.98,10.12125,2.73,-1.95,0.9033333333333333
1942-03-28,-6.01,-9.17,-7.572916666666667,10.77,5.26,7.6875,0.11,-3.4,-1.9395833333333332
1942-03-29,-2.16,-6.49,-4.675833333333333,10.9,5.97,8.727500000000001,0.8,-3.7,-1.6937499999999999
1942-03-30,-2.16,-6.49,-4.675833333333333,17.12,11.33,14.244166666666667,1.5,-3.7,-1.2020833333333334
1942-03-31,2.8,-5.5,-0.8441666666666666,20.55,13.5,17.267083333333336,8.32,2.65,4.914166666666667
1942-04-01,-7.39,-11.62,-9.97125,18.95,12.78,15.854999999999999,8.02,3.7,5.542916666666667
1942-04-02,-7.39,-11.62,-9.97125,18.95,13.5,15.854999999999999,10.58,5.3,7.58875
1942-04-03,-1.87,-6.8,-4.099583333333333,12.0,10.58,11.222857142857142,5.44,1.9,3.8125
1942-04-04,-0.97,-6.19,-3.035833333333333,18.7,15.15,16.855,5.28,-2.9,1.5104166666666667
1942-04-05,-1.85,-4.54,-3.1320833333333336,16.6,12.25,14.127083333333333,5.21,0.87,2.7729166666666667
1942-04-06,-0.3,-4.3,-2.341666666666667,18.7,15.15,16.855,6.6,1.17,3.733333333333333
1942-04-07,0.15,-4.0,-1.5104166666666667,18.7,15.15,16.855,5.29,-1.08,2.2779166666666666
1942-04-08,-0.87,-5.01,-2.0616666666666665,18.7,15.15,16.855,5.8,1.2,3.5416666666666665
1942-04-09,3.1,-3.16,0.9791666666666666,20.55,15.15,17.267083333333336,8.32,3.6,5.80375
1942-04-10,1.4,-8.2,-0.6375000000000001,18.1,12.18,15.180416666666666,11.18,5.78,9.225416666666666
1942-04-11,1.3,-2.12,0.39999999999999997,20.72,16.53,18.741666666666667,9.75,4.0,6.741666666666667
1942-04-12,-1.34,-4.54,-2.794166666666667,19.98,13.5,17.267083333333336,12.98,8.63,11.074166666666668
1942-04-13,-0.5,-4.11,-1.1504166666666666,11.48,5.09,7.959166666666667,4.1,-0.78,2.19875
1942-04-14,-5.6,-9.84,-7.452083333333333,13.03,5.98,10.12125,-2.81,-6.46,-4.077083333333333
1942-04-15,-6.91,-9.84,-8.094583333333334,13.03,5.98,10.12125,0.72,-3.12,-1.2516666666666667
1942-04-16,-6.0,-14.0,-10.412083333333333,16.0,10.7,14.1825,0.75,-2.17,-0.56375
1942-04-17,-6.13,-13.65,-10.96375,13.25,9.2,11.107916666666666,2.05,-1.64,0.6245833333333334
1942-04-18,-6.13,-13.65,-10.96375,17.0,13.5,15.433750000000002,2.99,-1.96,0.9508333333333333
1942-04-19,-2.13,-6.8,-4.099583333333333,18.95,13.5,15.854999999999999,4.09,0.0,2.370416666666667
1942-04-20,-1.87,-6.8,-4.099583333333333,18.95,13.5,15.854999999999999,3.03,-1.34,0.9508333333333333
1942-04-21,-1.87,-6.8,-4.099583333333333,18.95,13.5,15.854999999999999,1.6,-0.72,0.5458333333333333
1942-04-22,-1.87,-6.8,-4.099583333333333,18.95,13.5,15.854999999999999,7.03,0.79,3.3025
1942-04-23,-6.13,-13.65,-10.96375,16.47,9.72,13.975,4.5,0.75,2.734583333333333
1942-04-24,-6.13,-13.65,-10.96375,10.94,6.88,8.792916666666667,4.08,1.68,3.0354166666666664
1942-04-25,-6.13,-13.65,-10.96375,16.47,8.72,13.544583333333334,6.53,1.1,3.158333333333333
1942-04-26,-6.13,-13.65,-10.96375,13.25,9.2,11.107916666666666,3.85,-0.1,1.4654166666666668
1942-04-27,-2.96,-6.49,-4.85,16.0,10.7,14.1825,6.55,2.3,3.9204166666666667
1942-04-28,-6.0,-14.0,-10.412083333333333,10.9,5.98,8.460416666666667,7.66,2.83,5.00875
1942-04-29,-2.13,-7.08,-3.8333333333333335,10.77,5.26,7.6875,2.73,-2.09,0.9033333333333333
1942-04-30,-1.87,-6.8,-4.099583333333333,11.4,6.1,8.15,3.0,-0.6,1.2804166666666668
1942-05-01,-3.07,-8.5,-5.470833333333334,18.95,13.5,15.854999999999999,7.49,2.08,4.4070833333333335
1942-05-02,-2.88,-6.18,-4.034583333333333,19.7,15.7,18.224999999999998,3.96,-2.16,0.4854166666666666
1942-05-03,0.33,-4.31,-0.7445833333333333,19.9,15.7,18.224999999999998,4.27,-2.16,1.6050000000000002
1942-05-04,-3.36,-12.17,-7.650833333333334,19.9,14.2,17.775000000000002,6.27,0.83,3.860416666666667
1942-05-05,3.53,-2.12,1.7769565217391303,20.72,16.53,18.741666666666667,6.5,-0.12,3.5095833333333335
1942-05-06,3.5,-8.2,-0.5595833333333333,20.72,16.53,18.741666666666667,6.22,-0.12,3.5095833333333335
1942-05-07,0.4,-8.2,-0.8445833333333334,20.72,16.53,18.741666666666667,3.68,-0.12,2.02625
1942-05-08,-1.0,-5.15,-2.328333333333333,16.47,9.72,13.975,7.93,3.5,5.711666666666667
1942-05-09,-0.65,-3.4,-1.8162500000000001,16.35,11.5,14.176666666666668,7.87,3.23,5.375416666666666
1942-05-10,-1.34,-4.54,-2.794166666666667,16.6,12.25,14.127083333333333,9.18,3.8,6.741666666666667
1942-05-11,-0.65,-4.3,-2.341666666666667,12.98,8.63,11.074166666666668,5.87,1.3,3.733333333333333
1942-05-12,-2.54,-5.37,-3.62125,9.45,5.55,7.524166666666667,5.73,1.41,3.7325
1942-05-13,-1.87,-6.8,-4.099583333333333,11.18,4.88,5.927083333333333,3.86,0.42,2.234583333333333
1942-05-14,-2.16,-6.49,-4.675833333333333,17.0,11.33,14.244166666666667,3.94,-1.2,1.4333333333333333
1942-05-15,0.3,-3.05,-1.2066666666666668,20.55,13.5,17.267083333333336,9.03,4.05,6.554166666666667
1942-05-16,0.3,-3.05,-1.2066666666666668,20.72,16.53,18.741666666666667,11.07,5.76,9.289583333333333
1942-05-17,1.3,-0.55,0.39999999999999997,20.72,16.53,18.741666666666667,11.41,7.76,9.555
1942-05-18,-2.13,-5.51,-3.359166666666667,20.72,16.53,18.741666666666667,14.55,9.97,12.005833333333333
1942-05-19,0.89,-5.78,-1.0087499999999998,18.1,12.18,15.180416666666666,14.65,9.97,12.005833333333333
1942-05-20,-1.53,-5.5,-2.794166666666667,14.33,10.27,11.819583333333334,14.33,10.27,11.819583333333334
1942-05-21,-5.24,-8.2,-6.404736834074321,14.66,10.58,12.1025,10.33,5.82,7.8691666666666675
1942-05-22,-2.25,-5.81,-3.8491666666666666,17.0,11.33,14.244166666666667,11.6,7.64,9.744166666666667
1942-05-23,-1.53,-5.5,-2.8983333333333334,14.66,10.27,12.1025,10.9,5.97,8.727500000000001
1942-05-24,-2.25,-5.81,-3.8491666666666666,19.03,13.48,16.19625,13.1,8.52,10.538333333333334
1942-05-25,-2.16,-6.49,-4.675833333333333,17.12,11.33,14.244166666666667,10.07,5.06,7.490833333333334
1942-05-26,-2.44,-7.18,-4.913333333333333,18.7,15.15,16.855,10.57,3.76,7.642916666666667
1942-05-27,-0.97,-6.19,-3.035833333333333,18.7,15.15,16.855,10.85,3.76,7.826666666666667
1942-05-28,-2.44,-7.18,-4.913333333333333,19.98,13.5,17.267083333333336,10.1,5.1,7.490833333333334
1942-05-29,-2.25,-6.49,-4.675833333333333,17.0,11.33,14.244166666666667,8.9,2.4,5.935833333333334
1942-05-30,-2.25,-5.81,-3.8491666666666666,20.55,13.48,17.122916666666665,11.6,7.03,9.705833333333333
1942-05-31,0.89,-4.83,-1.0087499999999998,19.9,14.2,17.775000000000002,13.82,8.81,11.52875
1942-06-01,11.44,2.68,7.5,26.23,19.92,23.135,17.94,11.9,15.501666666666667
1942-06-02,11.44,2.68,7.5,26.23,19.92,23.135,18.25,11.9,15.790416666666667
1942-06-03,11.44,2.68,7.5,25.9,20.25,22.129583333333333,19.4,11.9,15.972499999999998
1942-06-04,14.55,8.5,12.187083333333334,25.9,20.25,22.35083333333333,15.4,9.93,12.800416666666665
1942-06-05,14.19,5.08,10.330416666666666,25.9,20.25,22.35083333333333,14.55,8.97,12.479583333333332
1942-06-06,14.55,8.97,12.556666666666667,24.75,18.63,21.355416666666667,15.4,8.98,12.800416666666665
1942-06-07,11.29,5.1,8.879166666666666,22.74,18.9,21.0125,15.66,10.21,13.519583333333335
1942-06-08,14.25,6.86,11.35875,23.05,18.9,21.0125,17.25,11.31,14.37375
1942-06-09,9.3,6.0,7.5874999999999995,25.22,19.78,22.5725,15.5,10.4,12.370833333333332
1942-06-10,5.06,0.96,2.9133333333333336,25.22,19.78,22.5725,13.25,7.81,11.35875
1942-06-11,7.13,1.67,4.3862499999999995,24.26,18.38,21.570833333333336,7.13,1.67,4.3862499999999995
1942-06-12,4.86,-0.92,3.0366666666666666,24.38,16.03,19.89875,9.38,2.7,5.245833333333333
1942-06-13,11.7,5.1,8.704166666666667,24.38,17.22,19.89875,11.7,5.1,8.704166666666667
1942-06-14,6.99,3.9,4.95625,21.65,15.71,18.18166666666667,10.17,4.53,8.322916666666666
1942-06-15,6.99,3.48,4.95625,21.92,16.61,19.3625,9.02,3.9,6.195
1942-06-16,12.17,5.1,9.60875,21.84,17.22,19.52,12.17,5.1,9.60875
1942-06-17,4.66,-0.92,3.0366666666666666,21.64,16.6,18.247916666666665,9.96,4.53,7.5874999999999995
1942-06-18,9.38,6.4,7.704166666666667,22.2,16.65,20.35291666666667,9.97,7.1,8.845833333333333
1942-06-19,12.44,8.1,9.889583333333333,22.3,17.4,20.35291666666667,12.58,8.25,10.397916666666667
1942-06-20,12.44,8.25,9.889583333333333,22.77,18.9,21.0125,16.85,11.3,14.3125
1942-06-21,12.44,8.22,10.397916666666667,24.24,18.9,21.61375,16.32,11.31,14.15375
1942-06-22,12.44,7.81,10.397916666666667,24.24,18.9,21.61375,16.32,10.97,14.280833333333334
1942-06-23,12.44,8.69,10.397916666666667,24.24,18.9,21.61375,12.44,8.69,10.397916666666667
1942-06-24,12.58,8.22,9.889583333333333,22.77,18.9,21.0125,12.58,8.22,9.889583333333333
1942-06-25,9.97,7.1,8.845833333333333,23.31,17.1,20.35291666666667,13.73,8.45,10.968333333333334
1942-06-26,9.97,7.1,8.845833333333333,23.31,18.9,20.587142857142858,14.32,8.91,11.954166666666666
1942-06-27,9.97,7.1,8.845833333333333,25.46,17.1,20.607916666666664,16.1,10.8,13.87
1942-06-28,9.97,7.1,8.845833333333333,25.46,17.1,20.607916666666664,16.1,11.5,13.87
1942-06-29,14.21,8.58,11.360416666666666,25.46,17.79,20.73875,17.6,12.38,15.464166666666666
1942-06-30,13.73,8.1,10.968333333333334,24.38,17.22,20.35291666666667,17.71,12.68,15.67875
1942-07-01,12.44,8.1,10.397916666666667,22.2,17.22,20.35291666666667,14.32,9.44,11.954166666666666
1942-07-02,11.7,5.1,8.704166666666667,25.46,19.54,21.592083333333335,11.7,5.1,8.704166666666667
1942-07-03,12.06,7.33,9.520833333333334,24.13,19.54,21.592083333333335,12.06,7.33,9.520833333333334
1942-07-04,6.99,3.9,4.95625,23.31,16.61,19.5725,15.17,8.03,12.147083333333333
1942-07-05,7.88,3.5,6.059230769230769,22.96,17.31,20.389583333333334,16.91,11.22,14.845833333333333
1942-07-06,12.5,3.5,8.818333333333333,25.16,20.17,22.77208333333333,15.08,8.5,11.741666666666667
1942-07-07,13.57,7.33,11.234583333333333,23.23,18.49,20.902083333333334,17.8,12.05,15.024583333333332
1942-07-08,13.73,8.1,10.968333333333334,24.38,19.54,21.592083333333335,17.37,11.98,15.221666666666666
1942-07-09,9.38,6.4,7.704166666666667,25.46,19.54,21.592083333333335,15.94,10.5,13.332916666666668
1942-07-10,6.99,3.9,4.95625,21.64,16.17,19.523333333333333,12.1,6.9,9.457916666666668
1942-07-11,12.23,7.22,9.23625,22.97,17.4,19.815,14.03,7.9,11.1725
1942-07-12,12.44,8.1,10.397916666666667,22.2,17.1,20.35291666666667,16.27,11.13,14.15375
1942-07-13,14.21,8.91,11.954166666666666,24.5,19.5,22.309583333333332,18.25,12.53,16.070833333333333
1942-07-14,14.21,8.91,11.360416666666666,24.5,19.5,22.309583333333332,18.35,12.62,15.67875
1942-07-15,12.49,6.7,10.441666666666666,25.25,19.5,22.309583333333332,18.4,13.19,15.790416666666667
1942-07-16,17.94,10.69,14.805833333333334,26.23,19.92,23.135,18.35,12.24,16.35125
1942-07-17,13.73,8.1,10.968333333333334,25.46,17.1,20.61916666666667,19.2,13.8,16.238333333333333
1942-07-18,4.66,2.71,3.62125,22.2,16.65,20.35291666666667,11.68,7.33,9.81375
1942-07-19,8.22,3.42,6.16875,22.51,16.29,19.404166666666665,8.95,3.97,6.542083333333333
1942-07-20,10.53,4.08,8.23375,23.27,19.48,20.959166666666665,12.13,6.35,9.070416666666667
1942-07-21,10.53,4.08,8.23375,23.27,19.48,20.959166666666665,14.32,7.72,10.928333333333333
1942-07-22,12.49,6.7,10.441666666666666,24.5,19.5,22.309583333333332,17.29,10.92,15.055416666666666
1942-07-23,12.49,8.16,10.6925,24.5,19.5,22.309583333333332,20.01,14.45,17.3625
1942-07-24,13.73,8.1,10.968333333333334,23.94,19.19,21.21291666666667,20.01,14.45,17.860833333333336
1942-07-25,11.7,5.1,8.704166666666667,25.46,19.54,21.592083333333335,21.57,14.45,18.420833333333334
1942-07-26,9.02,2.92,6.195,22.35,17.9,20.646666666666665,15.0,10.05,12.5625
1942-07-27,9.02,3.48,6.195,21.76,15.2,19.107,18.61,13.04,16.054166666666667
1942-07-28,14.0,6.9,10.966666666666667,24.0,18.55,21.202083333333334,17.73,12.07,15.672083333333333
1942-07-29,14.8,9.44,12.809166666666668,24.13,19.54,21.592083333333335,18.7,13.2,15.835416666666667
1942-07-30,12.44,8.1,10.397916666666667,22.02,17.05,20.056250000000002,19.9,14.39,16.909583333333334
1942-07-31,10.8,7.22,9.4125,23.0,17.8,20.745833333333334,18.74,13.82,16.111250000000002
1942-08-01,10.8,7.3,8.98,23.31,17.6,20.745833333333334,19.1,13.82,16.53
1942-08-02,9.1,3.72,6.444583333333334,22.32,15.92,20.06625,19.33,13.93,17.076666666666664
1942-08-03,7.05,4.1,6.317083333333334,22.32,15.92,20.06625,17.36,12.35,15.066666666666668
1942-08-04,7.05,3.97,6.16875,22.97,16.89,19.815,15.25,10.89,13.5
1942-08-05,12.49,8.16,10.6925,24.13,19.54,21.592083333333335,15.75,10.21,13.519583333333335
1942-08-06,12.49,6.7,10.441666666666666,24.0,19.48,21.202083333333334,17.78,12.1,15.612499999999999
1942-08-07,12.49,8.16,10.6925,24.5,19.5,22.309583333333332,20.47,12.95,17.16875
1942-08-08,9.02,2.47,6.195,23.23,18.49,20.902083333333334,19.42,14.17,16.915833333333335
1942-08-09,9.1,3.72,6.444583333333334,21.76,15.2,19.107,18.61,13.0,16.054166666666667
1942-08-10,9.1,3.72,6.444583333333334,22.95,18.95,20.827916666666667,18.73,13.35,15.842916666666667
1942-08-11,8.22,3.97,6.16875,22.97,16.89,19.815,18.87,13.9,16.243750000000002
1942-08-12,6.98,2.84,4.934583333333333,22.2,16.96,19.322916666666668,15.46,10.41,13.519583333333335
1942-08-13,6.98,2.84,4.934583333333333,22.74,17.8,20.06375,15.66,10.22,13.519583333333335
1942-08-14,12.44,8.48,10.397916666666667,24.24,18.9,21.61375,18.8,13.29,15.998750000000001
1942-08-15,14.21,8.91,11.954166666666666,24.5,19.54,22.309583333333332,21.9,16.44,19.14708333333333
1942-08-16,12.49,8.16,10.6925,24.5,19.54,22.309583333333332,22.67,17.03,20.558333333333334
1942-08-17,15.05,10.85,12.809166666666668,24.5,19.5,22.309583333333332,20.7,15.57,18.65125
1942-08-18,8.3,-0.13,4.3575,24.34,20.17,22.13083333333333,20.25,14.8,17.820833333333333
1942-08-19,8.3,-0.13,4.3575,24.22,19.64,21.726666666666663,18.0,12.27,14.905
1942-08-20,11.7,5.1,8.704166666666667,24.38,19.54,21.592083333333335,15.5,8.96,13.483333333333334
1942-08-21,11.67,2.92,6.835833333333333,22.47,18.05,20.735,15.38,9.4,13.325000000000001
1942-08-22,10.88,2.47,6.835833333333333,23.23,18.49,20.902083333333334,16.31,10.82,13.448333333333332
1942-08-23,12.0,4.5,9.133333333333333,25.16,19.95,22.77208333333333,16.7,10.5,14.185416666666667
1942-08-24,12.87,7.82,11.28375,25.16,20.17,22.77208333333333,17.08,11.0,14.847916666666668
1942-08-25,8.3,-0.13,4.3575,24.26,19.64,21.726666666666663,17.65,12.55,15.310833333333333
1942-08-26,13.29,7.67,10.7025,26.23,19.92,23.135,18.42,13.89,16.578333333333333
1942-08-27,13.35,8.08,11.294166666666667,26.23,19.92,23.135,19.42,14.08,16.630416666666665
1942-08-28,13.29,7.67,10.7025,26.23,19.92,23.135,19.42,13.89,16.683333333333334
1942-08-29,8.3,-0.13,4.3575,24.26,18.16,21.14875,17.65,11.47,14.665
1942-08-30,8.3,-0.13,4.3575,26.23,19.92,23.135,17.96,11.47,15.088181838989259
1942-08-31,8.3,-0.13,4.3575,24.38,17.22,19.89875,17.67,12.16,14.805833333333334
1942-09-01,-1.44,-4.3,-2.910833333333333,20.15,14.35,17.243333333333336,13.52,9.08,11.035833333333334
1942-09-02,-0.35,-5.15,-2.96875,16.7,11.3,13.299166666666666,15.97,10.5,13.1875
1942-09-03,5.47,1.9,3.6833333333333336,22.7,17.0300006866455,20.263125042915345,16.45,10.82,13.672916666666666
1942-09-04,1.17,-4.63,-1.877391304347826,22.7,17.0300006866455,20.263125042915345,17.3,13.3,15.391666666666666
1942-09-05,0.33,-4.9,-2.830416666666667,20.19,14.67,17.537916666666668,20.19,14.67,17.537916666666668
1942-09-06,-0.55,-4.77,-3.1483333333333334,20.19,14.67,17.537916666666668,18.54,12.97,15.379166666666668
1942-09-07,4.35,-1.03,1.4766666666666666,19.16,14.57,15.9775,16.17,10.7,13.987499999999999
1942-09-08,-2.73,-5.0,-3.8870833333333334,19.29,14.57,16.558333333333334,16.3,11.3,14.167499999999999
1942-09-09,-2.73,-5.0,-3.8870833333333334,19.29,14.57,16.558333333333334,13.62,9.87,11.865833333333333
1942-09-10,-2.73,-5.0,-3.8870833333333334,19.29,13.62,16.558333333333334,16.0,11.21,13.41125
1942-09-11,-2.73,-5.0,-3.8870833333333334,17.93,13.22,15.38,17.93,13.22,15.38
1942-09-12,4.05,1.93,3.3425,20.19,14.67,17.537916666666668,17.93,13.22,15.38
1942-09-13,1.17,-4.63,-1.877391304347826,20.19,14.67,17.537916666666668,18.92,13.22,15.38
1942-09-14,1.17,-4.63,-1.877391304347826,20.19,14.67,17.537916666666668,18.54,13.22,15.38
1942-09-15,1.17,-4.63,-1.877391304347826,20.19,14.67,17.537916666666668,17.93,12.97,15.360416666666667
1942-09-16,1.17,-4.63,-1.877391304347826,20.19,14.67,17.537916666666668,15.48,10.7,12.80625
1942-09-17,-2.73,-5.0,-3.8870833333333334,19.16,14.57,15.9775,14.28,9.31,11.067083333333334
1942-09-18,2.38,0.35,1.1129166666666668,20.3,16.85,18.549583333333334,14.77,9.32,12.081666666666665
1942-09-19,2.7,1.75,2.3875,22.7,17.0300006866455,20.263125042915345,10.95,6.1,8.772916666666667
1942-09-20,-1.44,-4.3,-2.910833333333333,20.15,13.4,16.937916666666666,12.17,5.97,8.9575
1942-09-21,-1.44,-4.53,-2.215,19.1,14.93,16.871666666666666,11.8,6.0,8.9575
1942-09-22,-0.68,-6.0,-3.4720833333333334,22.7,17.0300006866455,20.263125042915345,11.56,6.75,9.53375
1942-09-23,-0.68,-6.0,-3.4720833333333334,19.1,14.93,16.871666666666666,10.13,6.75,8.89875
1942-09-24,-4.08,-6.17,-5.08375,19.1,14.93,16.871666666666666,8.9,4.57,7.470833333333334
1942-09-25,-4.08,-7.23,-5.6747826086956525,19.1499996185303,13.82,16.480624976158143,10.64,7.75,8.87625
1942-09-26,-6.23,-9.3,-8.37875,16.43,10.6,13.594583333333333,4.0,0.42,1.31625
1942-09-27,-2.29,-4.46,-3.4266666666666663,17.26,12.0,14.616666666666667,5.61,0.0,2.6491666666666664
1942-09-28,-3.42,-6.08,-4.527916666666667,17.93,11.72,15.412916666666666,7.76,3.33,5.6691666666666665
1942-09-29,-7.17,-10.26,-7.9695833333333335,9.7,8.2,8.883333333333333,5.18,2.78,3.857083333333333
1942-09-30,-3.21,-8.71,-5.544583333333333,17.9300003051758,11.15,12.831666666666665,4.8,3.53,4.277142857142857
1942-10-01,-0.57,-4.77,-2.4991666666666665,16.52,14.85,15.545555517408578,7.0,4.0,5.449583333333333
1942-10-02,-2.73,-5.0,-3.8870833333333334,20.04,13.67,17.147916666666667,11.85,8.8,10.091111111111111
1942-10-03,-2.73,-5.0,-3.8870833333333334,20.04,13.67,17.147916666666667,11.85,7.7,9.915416666666667
1942-10-04,1.57,-1.38,-0.12478260869565218,20.04,14.85,17.147916666666667,13.78,9.05,10.926666666666668
1942-10-05,1.57,-1.02,0.3075,16.0,11.2,13.41125,10.79,7.44,9.062083333333334
1942-10-06,-2.73,-5.0,-3.8870833333333334,16.52,14.85,15.545555517408578,11.85,8.57,10.091111111111111
1942-10-07,1.6,-1.38,-0.12478260869565218,17.93,13.22,15.38,12.8,8.96,10.720416666666667
1942-10-08,1.17,-4.63,-1.877391304347826,20.19,14.67,17.537916666666668,15.48,10.65,12.80625
1942-10-09,1.17,-4.63,-1.877391304347826,18.54,13.37,15.436250000000001,13.8,10.13,12.395833333333334
1942-10-10,1.17,-4.63,-1.877391304347826,22.7,17.0300006866455,20.263125042915345,12.62,8.0,10.15875
1942-10-11,-2.98,-4.63,-3.4745833333333334,22.7,17.0300006866455,20.263125042915345,12.06,7.96,9.306666666666667
1942-10-12,1.86,-4.3,-0.715,23.23,21.4,22.154615384615383,12.06,7.42,9.56
1942-10-13,1.17,-4.63,-1.877391304347826,23.23,21.4,22.154615384615383,12.33,8.52,9.454166666666667
1942-10-14,1.17,-4.63,-1.877391304347826,17.93,13.22,15.38,12.3,7.69,9.400416666666667
1942-10-15,3.1,0.93,2.1533333333333333,20.19,14.67,17.537916666666668,13.62,8.87,11.230434782608697
1942-10-16,3.1,0.93,2.1533333333333333,19.29,13.62,16.558333333333334,12.78,8.8,10.642083333333334
1942-10-17,1.17,-4.63,-1.877391304347826,20.19,14.67,17.537916666666668,12.3,8.27,9.874166666666666
1942-10-18,1.17,-4.63,-1.877391304347826,20.19,14.67,17.537916666666668,10.94,7.69,8.89875
1942-10-19,1.17,-4.63,-1.877391304347826,22.7,17.0300006866455,20.263125042915345,10.1,6.35,8.040000000000001
1942-10-20,-0.55,-4.77,-3.1483333333333334,17.26,13.3,15.391666666666666,9.72,4.84,7.359583333333333
1942-10-21,1.86,-4.63,-2.06,17.85,12.1,14.738333333333335,10.57,4.81,8.023333333333333
1942-10-22,1.86,-4.3,-0.715,23.04,21.4,22.154615384615383,11.1,6.93,9.67625
1942-10-23,1.17,-4.63,-1.877391304347826,22.7,17.0300006866455,20.263125042915345,10.06,5.86,7.660833333333334
1942-10-24,-2.29,-4.46,-3.4266666666666663,22.7,17.0300006866455,20.263125042915345,9.05,5.93,7.160416666666666
1942-10-25,-2.29,-4.12,-3.4266666666666663,17.93,10.39,15.412916666666666,5.41,0.33,2.6491666666666664
1942-10-26,-7.17,-10.26,-7.9695833333333335,9.4,6.6,7.333749999999999,1.85,-1.97,0.6116666666666667
1942-10-27,-7.1,-8.63,-7.984166666666667,15.8,9.77,12.270416666666668,1.68,-2.2,-0.47208333333333335
1942-10-28,-3.21,-8.71,-5.544583333333333,17.9300003051758,8.68,9.155416666666666,4.02,2.55,3.3154166666666662
1942-10-29,-4.08,-6.17,-5.08375,11.3,8.68,9.683333333333334,5.18,2.85,4.295416666666667
1942-10-30,-7.17,-10.26,-7.9695833333333335,13.46,11.39,12.5775,2.93,0.98,2.16125
1942-10-31,-7.17,-10.26,-7.9695833333333335,11.18,8.2,8.346666666666666,2.27,-1.0,0.9133333333333334
1942-11-01,2.47,-1.2,0.9812500000000001,19.1,14.93,16.871666666666666,3.43,0.63,2.1966666666666668
1942-11-02,2.18,-1.2,0.9812500000000001,14.31,11.8699998855591,13.08799998855591,5.77,2.2,4.230416666666667
1942-11-03,0.27,-3.47,-0.9075000000000001,13.83,10.4,12.307916666666666,5.53,3.72,4.277142857142857
1942-11-04,0.27,-1.57,-0.6895833333333333,13.8,10.23,12.110416666666666,7.33,4.63000011444092,6.0575
1942-11-05,-4.08,-6.17,-5.08375,16.52,14.85,15.545555517408578,7.6,5.07,5.867083333333333
1942-11-06,-0.68,-6.0,-3.4720833333333334,19.1,14.93,16.871666666666666,7.93,4.56,6.165416666666666
1942-11-07,-2.73,-5.0,-3.8870833333333334,20.19,14.93,17.537916666666668,8.54,5.54,6.3741666666666665
1942-11-08,7.05,2.39,4.4825,19.16,14.57,15.9775,10.52,6.9,9.244583333333333
1942-11-09,6.11,2.39,4.4825,20.3,16.85,18.549583333333334,7.9,4.03,5.18875
1942-11-10,-0.55,-4.77,-3.1483333333333334,18.01,13.41,15.786666666666667,9.72,5.85,8.007083333333332
1942-11-11,7.66,4.56,5.833333333333333,18.01,13.41,15.786666666666667,8.77,4.8,6.225416666666667
