,TMIN min band,TMIN max band,TMIN
1964-03-30,-4.0,1.6,-2.4638409016412584
1964-03-31,-4.8,0.2,-0.9929490862557463
1964-04-01,-5.0,1.0,-3.0287089534290903
1964-04-02,-10.6,-2.0,-8.911872152277953
1964-04-03,-11.8,-3.8,-6.549079963616685
1964-04-04,-9.0,-1.8,-3.6899719329214618
1964-04-05,-4.4,-4.0,-4.259476333574093
1964-04-06,-3.6,-2.0,-3.3542810077704766
1964-04-07,-3.6,8.4,3.772133891790226
1964-04-08,-3.5,1.2,-1.0406916213818136
1964-04-09,-1.0,6.4,1.9440324940196534
1964-04-10,1.6,7.0,4.960269427369951
1964-04-11,1.8,11.6,5.076089432092177
1964-04-12,-3.0,4.6,1.612670877396984
1964-04-13,-0.5,1.8,0.08075115186476087
1964-04-14,-1.2,9.6,3.9689540652751747
1964-04-15,2.8,11.0,8.175257516315233
1964-04-16,-1.8,0.6,0.34578000102887785
1964-04-17,-2.0,2.2,0.6690216290489782
1964-04-18,-3.8,-1.6,-2.645205520755563
1964-04-19,-3.2,-0.8,-2.0211484200167034
1964-04-20,-1.0,1.0,-0.5687055686871233
1964-04-21,-1.8,2.0,-0.5618360342553095
1964-04-22,-3.2,12.0,3.241502267630421
1964-04-23,1.0,11.8,7.021684899924347
1964-04-24,5.0,11.0,8.175952482018497
1964-04-25,-1.0,8.2,4.786083914996955
1964-04-26,3.2,8.0,5.44047245837549
1964-04-27,3.8,7.0,5.433023195060117
1964-04-28,-2.0,7.6,2.889438172983983
1964-04-29,-3.0,3.8,1.498645504109093
1964-04-30,-3.0,3.1,0.10563237838726679
1964-05-01,-7.6,11.0,7.343369131381001
1964-05-02,3.4,5.0,4.1385057725436845
1964-05-03,-0.8,3.0,1.6641227978543798
1964-05-04,-2.0,3.4,0.3841198023765063
1964-05-05,0.0,11.0,8.163967106451729
1964-05-06,0.7,8.0,7.1701747872472295
1964-05-07,-1.0,0.0,-0.28983345176503694
1964-05-08,-10.0,4.8,-1.9168021843934773
1964-05-09,-4.2,9.2,-2.0130124371217306
1964-05-10,-5.8,5.8,1.290016967409799
1964-05-11,-1.0,9.4,3.185289671732735
1964-05-12,-2.0,6.0,2.1664793060377194
1964-05-13,4.6,7.5,6.111395578937274
1964-05-14,5.8,12.4,9.449637190900782
1964-05-15,1.8,3.6,2.695179144444237
1964-05-16,-0.8,7.8,4.44713360095251
1964-05-17,0.7,6.6,3.3835008959406427
1964-05-18,-1.2,5.8,0.8525264132964312
1964-05-19,-2.0,3.8,0.3953093091211586
1964-05-20,-2.6,6.4,3.0919583455564568
1964-05-21,3.8,5.4,4.197935829622988
1964-05-22,-9.8,5.0,3.0429518059352714
1964-05-23,-0.6,3.6,2.9944248908016977
1964-05-24,-6.2,-4.4,-5.183646055936554
1964-05-25,-2.8,-1.2,-2.0652570835536816
1964-05-26,-5.2,4.4,-1.9313482779434932
1964-05-27,-1.6,7.3,3.6256697440001946
1964-05-28,-3.2,-1.0,-1.6822348751448344
1964-05-29,-6.4,4.6,-0.17012817626295434
1964-05-30,-2.8,4.0,1.929578650338811
1964-05-31,-4.0,-1.6,-2.179041925300946
1964-06-01,1.4,6.8,4.3841910231238845
1964-06-02,5.4,12.6,8.452589058534937
1964-06-03,5.4,6.8,6.014182666940574
1964-06-04,2.8,16.0,9.625275115713148
1964-06-05,2.8,12.6,9.336963990580976
1964-06-06,9.4,17.6,14.763859231596637
1964-06-07,4.8,14.2,6.304561574899553
1964-06-08,5.0,14.2,10.838170957784786
1964-06-09,11.2,15.0,12.715403452899935
1964-06-10,4.8,11.4,8.586466762211767
1964-06-11,15.9,18.0,16.705569644002992
1964-06-12,6.4,14.0,11.098311593838444
1964-06-13,5.0,11.0,6.988717575937013
1964-06-14,6.2,14.6,7.5454067991136
1964-06-15,10.4,16.0,13.544708226502584
1964-06-16,11.8,15.8,14.373792391354737
1964-06-17,9.2,11.7,10.979496756420698
1964-06-18,6.4,14.4,12.355346184747493
1964-06-19,4.6,7.4,5.8361729961777735
1964-06-20,3.2,6.0,4.91983553027518
1964-06-21,7.6,15.2,13.24482491705863
1964-06-22,11.1,15.6,13.46083028726965
1964-06-23,8.4,13.6,10.368733353029635
1964-06-24,10.0,12.9,11.81715270677969
1964-06-25,3.1,14.0,9.697859279336807
1964-06-26,8.5,16.2,13.659323686824742
1964-06-27,7.0,12.6,9.662504452652854
1964-06-28,4.0,14.2,9.347005304695722
1964-06-29,2.4,14.0,9.159153811317463
1964-06-30,3.0,12.0,6.890585553832629
1964-07-01,7.4,12.4,10.544694170355276
1964-07-02,10.7,17.8,15.81110079487106
1964-07-03,12.8,13.4,13.013427979324545
1964-07-04,6.4,13.0,9.337432085802416
1964-07-05,5.8,11.0,7.686521147707074
1964-07-06,7.4,13.0,9.266402042609965
1964-07-07,8.4,17.0,12.880233581247417
1964-07-08,6.0,7.0,6.845855876664441
1964-07-09,2.2,6.0,5.027335825566391
1964-07-10,0.0,13.6,6.101102482162202
1964-07-11,4.4,11.0,8.442126032061251
1964-07-12,10.2,17.6,14.924618899064532
1964-07-13,4.0,14.2,12.426512919381011
1964-07-14,7.0,14.0,10.385341296408807
1964-07-15,12.6,15.0,13.316202082463997
1964-07-16,9.0,17.2,12.567544943647885
1964-07-17,6.0,10.0,8.626817735284273
1964-07-18,12.6,17.4,14.806288839457087
1964-07-19,6.4,17.8,16.354138832638984
1964-07-20,8.0,17.5,12.48236523556646
1964-07-21,9.4,13.8,11.60771645973721
1964-07-22,10.0,17.8,16.146275629900103
1964-07-23,9.2,12.6,10.838614911913256
1964-07-24,11.2,12.4,11.77600648620501
1964-07-25,13.4,14.9,13.72799216199963
1964-07-26,0.0,10.0,7.352370763490531
1964-07-27,0.2,6.0,4.536781406762792
1964-07-28,6.4,14.2,10.244594804282924
1964-07-29,7.2,15.0,10.521318051729237
1964-07-30,12.6,15.4,13.852404008241644
1964-07-31,4.8,13.0,9.055160343472892
1964-08-01,10.0,14.2,12.80452041791755
1964-08-02,5.6,13.5,12.358082635831677
1964-08-03,9.2,18.6,12.598877991473014
1964-08-04,4.8,11.2,6.346108693998857
1964-08-05,13.2,14.0,13.603423865830747
1964-08-06,7.0,8.2,7.47663611061085
1964-08-07,6.6,9.0,7.899626366367349
1964-08-08,7.2,9.6,8.805663708991506
1964-08-09,5.0,5.4,5.190648686474664
1964-08-10,5.5,13.6,9.105837626449123
1964-08-11,3.6,9.6,6.739840902760164
1964-08-12,4.5,9.8,8.892529655837569
1964-08-13,5.6,12.0,9.611709064717617
1964-08-14,2.6,7.7,6.304656190582111
1964-08-15,13.2,19.4,17.084938519404993
1964-08-16,7.8,14.0,10.025883085879263
1964-08-17,1.7,10.0,6.630586556904445
1964-08-18,1.2,5.0,2.5028571423378514
1964-08-19,5.0,13.8,8.163368873025783
1964-08-20,7.0,9.8,8.477241766955439
1964-08-21,2.6,12.2,5.049335171201836
1964-08-22,4.6,12.4,8.72569100411145
1964-08-23,11.5,13.8,12.20557056835446
1964-08-24,8.8,16.0,11.9532601288699
1964-08-25,6.2,18.0,12.80483537521602
1964-08-26,11.2,16.6,14.441970429825544
1964-08-27,11.0,13.8,13.091596830140116
1964-08-28,8.6,14.4,11.141875194736784
1964-08-29,3.5,16.0,11.172830079111732
1964-08-30,10.6,15.0,12.494861235024095
1964-08-31,8.0,15.0,11.619064194500794
1964-09-01,1.2,15.0,6.6375749437011375
1964-09-02,2.0,12.2,7.443701596371013
1964-09-03,2.6,10.4,6.733193753875427
1964-09-04,-1.4,6.4,2.9006150508472803
1964-09-05,7.0,11.6,8.131834159359752
1964-09-06,7.4,9.0,7.991629692440673
1964-09-07,-0.4,15.8,6.656570409798645
1964-09-08,-1.2,7.8,4.203316794692437
1964-09-09,6.0,10.4,8.077014528084106
1964-09-10,10.8,15.6,12.992914723201709
1964-09-11,7.0,9.0,7.579349103437406
1964-09-12,9.5,13.2,10.915771645840211
1964-09-13,3.2,13.0,10.317818920223916
1964-09-14,-2.4,9.2,2.587764895190218
1964-09-15,0.2,7.0,3.368859500502505
1964-09-16,-3.6,6.2,4.417327021034293
1964-09-17,2.6,9.8,6.808146239048228
1964-09-18,3.2,10.8,5.009678323748709
1964-09-19,3.2,9.8,5.8726279216293165
1964-09-20,0.0,6.3,3.356626743997092
1964-09-21,1.2,9.2,5.1147774272692885
1964-09-22,5.0,13.0,7.570740875664861
1964-09-23,6.4,9.9,7.92001147663284
1964-09-24,2.0,7.0,4.63331074147586
1964-09-25,5.2,14.0,10.5782678253319
1964-09-26,7.4,11.4,10.206198411675778
1964-09-27,1.8,9.2,5.922867589868151
1964-09-28,0.8,6.0,3.2463532163976976
1964-09-29,2.2,6.2,3.6045587463330397
1964-09-30,5.0,9.6,6.9136781619809495
1964-10-01,6.2,7.6,6.853506129250444
1964-10-02,4.8,11.6,7.009612574628425
1964-10-03,3.8,7.0,5.167076364530743
1964-10-04,2.0,9.0,7.177675981571824
1964-10-05,-0.2,7.4,4.179621099140627
1964-10-06,1.4,10.6,5.521222040751252
1964-10-07,-4.0,4.6,0.7475773589455319
1964-10-08,-4.4,-2.0,-2.6873403226098147
1964-10-09,-1.0,0.6,-0.37133798517401606
1964-10-10,-5.2,-3.1,-4.486773656184061
1964-10-11,-3.1,-1.0,-2.4529043737314975
1964-10-12,-6.2,0.2,-2.4242182234288707
1964-10-13,-3.4,-0.6,-1.854634335922934
1964-10-14,-3.1,-1.0,-2.38365516898632
1964-10-15,-3.2,1.8,-0.835686139277944
1964-10-16,-3.0,17.8,8.33774867572162
1964-10-17,3.8,7.4,6.234243001612943
1964-10-18,4.8,9.2,7.692760994462824
1964-10-19,-0.4,15.2,8.224109821089604
1964-10-20,-4.4,8.0,2.4563567779177404
1964-10-21,-4.5,12.4,3.810921559484785
1964-10-22,-0.8,5.0,1.895993214424371
1964-10-23,-7.4,-0.8,-4.0990122107982865
1964-10-24,-2.0,3.8,0.02192261223586964
1964-10-25,-1.6,14.8,5.658069838200232
1964-10-26,-2.6,8.4,3.185686895541964
1964-10-27,-2.0,14.2,1.5535413352521388
1964-10-28,1.0,5.0,2.528781565944088
1964-10-29,8.0,12.4,10.7239730991869
1964-10-30,6.0,8.8,7.2464159953409295
1964-10-31,1.4,9.0,4.784012897329626
1964-11-01,0.0,9.6,3.97762841064581
1964-11-02,6.6,11.5,9.393516623382903
1964-11-03,-0.4,10.5,4.5063578018621655
1964-11-04,-1.8,2.8,1.1219450901514714
1964-11-05,-5.2,1.6,-1.7169511538743751
1964-11-06,0.8,6.4,4.106575019961718
1964-11-07,-6.6,6.6,0.0870890691867574
1964-11-08,-1.4,4.0,1.8413402417458198
1964-11-09,-3.0,9.0,3.060189570557981
1964-11-10,-0.6,7.9,2.1938432480223837
1964-11-11,0.8,4.2,1.9457318904905747
1964-11-12,2.0,5.2,3.4375230673265667
1964-11-13,4.0,6.4,5.156734714770232
1964-11-14,2.0,6.0,3.443211447369736
1964-11-15,0.0,4.4,3.0234597565059445
1964-11-16,2.6,8.4,6.1645341720275
1964-11-17,3.4,8.0,6.09876167267682
1964-11-18,2.5,9.0,5.752169265145936
1964-11-19,1.4,11.2,6.622084060958399
1964-11-20,2.0,12.6,8.260327831439426
1964-11-21,2.0,8.0,3.0576118213978716
1964-11-22,0.2,9.4,4.449465862965473
1964-11-23,0.2,9.4,5.2736240661947855
1964-11-24,5.4,16.2,8.735798804512065
1964-11-25,-3.0,8.4,4.9146058306076545
1964-11-26,1.4,9.0,6.352542038175663
1964-11-27,1.0,7.2,4.295463490493521
1964-11-28,-4.9,0.2,-1.11371736892827
1964-11-29,-4.6,-1.0,-3.1018775173801156
1964-11-30,0.2,9.0,3.871486698555985
1964-12-01,-6.2,-3.4,-4.000921046278592
1964-12-02,-6.0,-4.7,-5.416834826731054
1964-12-03,-6.4,0.2,-2.9532234467613416
1964-12-04,-6.4,-3.5,-5.441325808052092
1964-12-05,-9.2,-2.2,-5.2369781797016435
1964-12-06,3.0,4.0,3.392643606930265
1964-12-07,0.0,2.0,1.058738316683323
1964-12-08,-5.0,1.8,-2.470604432023754
1964-12-09,-1.8,-0.6,-1.2591495526591219
1964-12-10,-5.0,-0.8,-2.976113824091056
1964-12-11,-5.4,-3.8,-4.466709803578203
1964-12-12,-12.8,-0.6,-5.2549929422239225
1964-12-13,-5.4,0.6,-0.44844644781898024
1964-12-14,-2.8,1.0,-0.8509531324894328
1964-12-15,-8.8,-3.8,-6.349694647809306
1964-12-16,-3.8,-0.8,-1.6900158674902441
1964-12-17,-10.4,-2.8,-4.972837197965563
1964-12-18,-17.0,-2.8,-6.833566581782858
1964-12-19,-15.2,-11.0,-14.209878315468075
1964-12-20,-10.0,-2.8,-5.477026726050724
1964-12-21,-9.0,-3.4,-6.141226400691074
1964-12-22,-6.0,-2.0,-3.0816873495150627
1964-12-23,-5.0,-2.0,-4.007732351762659
1964-12-24,-12.6,-2.0,-9.134361838518611
1964-12-25,-10.6,-4.8,-8.257692795228103
1964-12-26,-11.8,-5.4,-8.268440389329035
1964-12-27,-6.0,-5.5,-5.749246528056694
1964-12-28,-9.0,-6.6,-8.018622263413619
1964-12-29,-6.0,-2.2,-4.2791539795245015
1964-12-30,-5.6,-2.8,-3.072339210457676
1964-12-31,-1.2,2.6,0.9854150982010358
1965-01-01,-4.0,1.0,-2.3494357388506337
1965-01-02,-12.2,-2.8,-10.117039929516736
1965-01-03,-9.5,-3.2,-7.7401512572479
1965-01-04,-11.0,-5.0,-8.018611935946259
1965-01-05,-13.4,-8.0,-11.190348458444982
1965-01-06,-8.8,-8.6,-8.728721810556488
1965-01-07,-8.0,-1.0,-4.799863445802224
1965-01-08,-5.0,-1.4,-3.101081602012026
1965-01-09,-8.0,3.4,-0.8710673498008522
1965-01-10,-5.8,0.0,-3.514844116435683
1965-01-11,-4.5,-2.2,-3.8652749973891307
1965-01-12,-4.4,-2.8,-3.4500006304977635
1965-01-13,-6.8,-3.2,-5.104807074794291
1965-01-14,-6.0,0.0,-2.22803517366224
1965-01-15,-5.4,0.0,-3.613610483309825
1965-01-16,-4.4,3.0,-0.30167206909850225
1965-01-17,-2.8,-1.6,-2.060884268983771
1965-01-18,-4.0,-2.4,-3.0606027710080137
1965-01-19,-7.0,0.0,-3.613322516271411
1965-01-20,-6.0,-4.0,-5.188940785178448
1965-01-21,-7.0,0.0,-3.8384968032908633
1965-01-22,-7.0,-1.4,-4.455266413340173
1965-01-23,-0.6,0.8,0.1844815766944011
1965-01-24,-1.0,3.0,0.8951827121116691
1965-01-25,-8.6,-1.4,-5.365883236874473
1965-01-26,-15.6,-1.0,-6.161433963533998
1965-01-27,-3.3,-1.0,-1.530658781015389
1965-01-28,-8.1,-2.8,-4.711352089090846
1965-01-29,-6.8,-0.2,-2.949776501317605
1965-01-30,-5.6,-1.8,-3.065756769452708
1965-01-31,-1.0,1.7,0.3627425695453346
1965-02-01,0.6,6.2,3.674937184903747
1965-02-02,-5.8,1.0,-3.7802036606827514
1965-02-03,-3.4,-2.4,-2.8677441766341363
1965-02-04,-3.2,0.8,-1.1705888798010398
1965-02-05,-9.0,1.4,-4.667587185081385
1965-02-06,-7.4,-4.8,-5.759358089359085
1965-02-07,-7.0,-4.9,-6.113020206426351
1965-02-08,-7.4,-4.8,-5.514731645262409
1965-02-09,-6.0,-5.0,-5.65022730922347
1965-02-10,-9.3,-5.3,-6.841205242247212
1965-02-11,-9.2,-0.9,-3.843150916915363
1965-02-12,-12.0,1.6,-4.7603555024397926
1965-02-13,-5.2,0.8,-2.4016611321491985
1965-02-14,-5.8,-3.5,-4.430425462420835
1965-02-15,-7.0,-0.4,-2.4118861035187855
1965-02-16,-8.0,-0.4,-2.797039698205602
1965-02-17,-2.0,1.1,-0.6331296120493322
1965-02-18,-5.0,-2.6,-3.7387190449280974
1965-02-19,-10.6,-5.0,-7.0614287682047205
1965-02-20,-1.0,0.8,-0.23265855871359373
1965-02-21,-12.7,-1.0,-5.030377282234563
1965-02-22,-6.0,1.0,-3.6256995513817447
1965-02-23,-12.0,-3.4,-9.385202236850759
1965-02-24,-12.0,-2.6,-5.249511805408956
1965-02-25,-6.6,-0.2,-1.8001278256678925
1965-02-26,-5.2,-0.8,-3.5611262653462346
1965-02-27,-1.0,-0.2,-0.4834916910543293
1965-02-28,-13.0,0.0,-4.4392988077836435
1965-03-01,-1.8,0.2,-0.8797031078895604
1965-03-02,-7.0,2.0,-1.7602111909347342
1965-03-03,-2.8,-1.0,-2.349282066787882
1965-03-04,-4.5,4.0,-1.6632182598451026
1965-03-05,-7.0,-0.2,-3.633342059326939
1965-03-06,-4.0,10.4,1.043495857744153
1965-03-07,-7.0,11.6,5.677558518508846
1965-03-08,-1.4,4.0,1.086310461623353
1965-03-09,0.8,11.0,9.197279196260054
1965-03-10,-2.8,4.5,1.7740974758335015
1965-03-11,-0.8,5.2,1.4799505926744165
1965-03-12,0.2,5.3,2.667040990046539
1965-03-13,-1.6,3.0,-0.24703058961144508
1965-03-14,-5.0,5.0,-0.18022528377821648
1965-03-15,-1.2,2.0,1.3271253139551744
1965-03-16,-3.2,3.8,0.6983708345439071
1965-03-17,-6.0,-1.0,-3.052589476906087
1965-03-18,-5.5,-1.0,-3.9621399338648406
1965-03-19,0.4,4.2,2.842562101693497
1965-03-20,-1.2,5.7,0.9922147041758751
1965-03-21,-4.8,-0.6,-3.2670836632523574
1965-03-22,-2.2,5.3,1.7124380718944807
1965-03-23,-2.8,1.8,-1.096854402489543
1965-03-24,-4.4,3.4,-0.2816847001052846
1965-03-25,0.0,7.5,2.494980799992133
1965-03-26,2.0,5.0,3.383173945811621
1965-03-27,-1.0,3.2,1.4017021363495177
1965-03-28,0.6,3.2,1.3449019207200505
1965-03-29,0.6,3.2,1.8612770113710368
1965-03-30,-1.4,2.2,0.386679644735427
1965-03-31,0.4,4.8,3.1618903154013176
1965-04-01,0.3,10.0,6.262013532746586
1965-04-02,-1.0,3.3,2.04111300303161
1965-04-03,-4.1,0.3,-0.9337199932313511
1965-04-04,2.4,4.0,3.2768626027363155
1965-04-05,-3.8,1.2,-2.16177565724347
1965-04-06,-3.8,-1.6,-3.0466031997926564
1965-04-07,-9.6,-1.6,-6.163091395973616
1965-04-08,-7.4,-5.0,-5.961967623134108
1965-04-09,-2.8,0.8,-1.1099750247321118
1965-04-10,-5.4,5.8,-0.9709232311173412
1965-04-11,-4.6,-0.6,-2.283927083896967
1965-04-12,-1.0,4.2,1.5969265789258043
1965-04-13,-2.3,1.7,0.8499033911573889
1965-04-14,-4.8,-0.6,-2.7874325316001105
1965-04-15,-2.0,3.4,-0.04763537122955386
1965-04-16,0.0,0.8,0.5273987423398923
1965-04-17,0.0,3.0,0.9083670183721324
1965-04-18,-8.0,-1.0,-3.363709663458052
1965-04-19,-7.0,-2.8,-6.138693457973109
1965-04-20,-6.2,-5.3,-5.5977503090647405
1965-04-21,-1.6,2.0,-0.23036414714793066
1965-04-22,-7.0,-0.6,-3.6321869210145614
1965-04-23,2.0,4.0,2.7735699634930286
1965-04-24,-6.8,-3.2,-4.302184002252772
1965-04-25,-7.0,4.8,-3.006925911304652
1965-04-26,-0.8,0.0,-0.2662055883891359
1965-04-27,-9.0,-4.0,-6.416428528615613
1965-04-28,-6.2,-0.3,-4.010954653609994
1965-04-29,8.2,11.0,10.029491151596275
1965-04-30,0.4,5.8,5.044987419851859
1965-05-01,-3.5,6.4,-0.14803565908474883
1965-05-02,-5.6,-1.0,-2.2852404722150306
1965-05-03,-9.0,3.6,-3.496438896704005
1965-05-04,-3.2,1.0,-2.167947292257913
1965-05-05,1.4,3.8,2.190075585138509
1965-05-06,1.0,7.9,3.3763143479388362
1965-05-07,7.0,7.6,7.319348215467343
1965-05-08,-1.0,8.8,3.0040279994382937
1965-05-09,1.8,5.8,4.028936771708069
1965-05-10,-1.4,9.0,3.463782221352996
1965-05-11,2.6,7.0,4.622989163607135
1965-05-12,2.0,9.0,4.9188266939907885
1965-05-13,4.9,9.0,6.815941231308555
1965-05-14,4.0,13.6,7.311710857724354
1965-05-15,-4.4,3.0,-0.5437478800932017
1965-05-16,1.4,6.4,4.487061466223616
1965-05-17,-5.0,0.0,-3.1845136671959526
1965-05-18,-3.4,0.0,-1.5178671533678143
1965-05-19,-5.8,9.2,-1.4872560491020197
1965-05-20,-4.4,6.2,-1.1266146036525357
1965-05-21,-0.2,9.0,4.3843010297032325
1965-05-22,-7.0,-0.2,-3.332156743018268
1965-05-23,-2.0,1.8,0.31215225916402245
1965-05-24,0.5,5.0,3.2829127457187184
1965-05-25,-2.0,8.0,1.7482685107521114
1965-05-26,-5.2,4.8,0.3997564203903511
1965-05-27,0.4,3.5,2.2745017997755874
1965-05-28,-3.4,2.4,0.04938650867909474
1965-05-29,-0.6,5.3,0.7534504399281178
1965-05-30,0.8,1.6,1.4272969610498818
1965-05-31,-8.4,4.8,-1.8806953953556613
1965-06-01,5.5,8.0,6.2647481819459925
1965-06-02,7.2,9.8,8.775782020932919
1965-06-03,5.2,9.2,7.925587842224216
1965-06-04,3.6,9.0,7.548263776614763
1965-06-05,1.8,7.5,5.757238343890461
1965-06-06,5.8,6.8,6.168660379106075
1965-06-07,1.0,5.6,3.7768548268567357
1965-06-08,4.4,11.4,6.1723151432017875
1965-06-09,8.2,10.6,9.11696933960429
1965-06-10,3.0,18.8,10.219674400903195
1965-06-11,7.0,12.8,11.07187631055146
1965-06-12,10.2,14.6,13.417657252203483
1965-06-13,11.0,15.0,14.18489408528902
1965-06-14,11.1,14.4,12.365355320984902
1965-06-15,5.2,15.8,10.005461194906793
1965-06-16,6.0,7.8,6.605192053588606
1965-06-17,12.0,17.0,16.169707744379537
1965-06-18,6.4,16.0,10.480284503914053
1965-06-19,12.0,15.0,13.666270652096154
1965-06-20,15.3,16.6,16.022437815449795
1965-06-21,11.0,16.2,14.172370168999814
1965-06-22,6.2,10.4,8.721386955671205
1965-06-23,7.2,14.0,11.073101495240916
1965-06-24,1.2,15.0,6.3540439982515515
1965-06-25,7.2,14.4,9.944519233630276
1965-06-26,6.8,15.0,13.010291307648302
1965-06-27,12.0,17.1,14.46554714590101
1965-06-28,11.0,15.2,13.018587366809685
1965-06-29,10.4,15.6,14.24825362226815
1965-06-30,10.0,12.0,10.860102279420133
1965-07-01,9.2,16.6,11.008314227264654
1965-07-02,7.7,12.4,9.809649772177343
1965-07-03,3.8,8.8,6.569994497788078
1965-07-04,1.2,9.0,5.9316466738570846
1965-07-05,12.0,17.0,13.639426746865496
1965-07-06,11.0,14.2,13.033838814191558
1965-07-07,5.0,10.0,6.581644211300693
1965-07-08,8.2,11.5,10.462306825480503
1965-07-09,5.6,9.0,6.676446222767565
1965-07-10,5.4,17.1,10.029290163910376
1965-07-11,15.0,17.2,15.727374413950477
1965-07-12,3.8,10.0,7.106109963695344
1965-07-13,8.0,8.2,8.02966286357654
1965-07-14,10.0,14.0,11.057852362505459
1965-07-15,9.6,13.8,11.323530088538389
1965-07-16,6.8,14.5,9.586426181235165
1965-07-17,6.2,13.2,10.053799753728354
1965-07-18,0.2,11.8,7.16400032998485
1965-07-19,5.6,9.4,7.048876753734414
1965-07-20,3.4,13.4,8.000591163305522
1965-07-21,8.2,11.8,9.800770485285415
1965-07-22,6.0,8.0,6.705844542806318
1965-07-23,7.0,10.4,7.790001094734548
1965-07-24,6.9,12.0,9.24252889717338
1965-07-25,8.1,15.2,9.261936159995615
1965-07-26,-1.0,14.0,6.910098661447809
1965-07-27,12.6,17.6,15.598435081827429
1965-07-28,7.0,15.7,13.274932235411663
1965-07-29,5.0,16.4,7.810731004935453
1965-07-30,5.7,14.7,12.081379283779333
1965-07-31,-1.2,9.2,3.4672132760017926
1965-08-01,6.1,10.8,8.106468732867246
1965-08-02,6.6,15.2,9.482909210340907
1965-08-03,11.2,15.0,13.10173630526586
1965-08-04,5.4,14.2,11.587019603631637
1965-08-05,10.0,18.8,14.249770960558118
1965-08-06,5.5,14.5,11.132771059342476
1965-08-07,7.8,10.2,8.495142049491719
1965-08-08,10.5,13.6,12.586671607175008
1965-08-09,6.6,15.4,11.2624902327797
1965-08-10,8.4,13.6,11.091342069536912
1965-08-11,13.6,17.0,15.777576389235938
1965-08-12,7.0,12.0,9.181507953384346
1965-08-13,7.6,10.4,8.627495487819141
1965-08-14,10.8,19.0,13.931196914733444
1965-08-15,8.8,14.0,10.980571296754102
1965-08-16,10.6,14.6,12.348144975991541
1965-08-17,7.2,11.0,8.774995769051435
1965-08-18,8.2,14.0,10.787751319729303
1965-08-19,6.2,17.6,13.900088323580004
1965-08-20,10.4,16.6,11.716651710077564
1965-08-21,-1.4,6.0,1.3970019063933157
1965-08-22,4.2,5.2,4.7987063192837836
1965-08-23,2.6,6.6,4.747907304224956
1965-08-24,3.8,15.6,10.478957093345498
1965-08-25,2.2,14.6,10.625277046408039
1965-08-26,13.0,16.6,13.906222024253745
1965-08-27,12.5,16.2,13.645178842703654
1965-08-28,7.0,17.6,9.698956278627533
1965-08-29,11.8,13.0,12.312918240560286
1965-08-30,12.2,13.0,12.571158777214267
1965-08-31,1.0,11.0,6.739802729183023
1965-09-01,-9.2,3.2,-5.657263792100045
1965-09-02,-4.3,0.0,-2.5560145936872707
1965-09-03,0.0,9.0,6.396352172952395
1965-09-04,-0.4,5.2,2.894633001100596
1965-09-05,-1.0,2.6,0.5689102177523466
1965-09-06,-0.2,8.4,2.724536417514227
1965-09-07,3.2,11.6,7.193030995608926
1965-09-08,2.0,3.2,2.7275810992421787
1965-09-09,-3.2,0.0,-2.08686920389946
1965-09-10,0.2,5.9,3.788298299793939
1965-09-11,4.5,10.4,7.9728907107112645
1965-09-12,-0.4,8.0,4.150260004059355
1965-09-13,5.8,10.4,7.264165540504034
1965-09-14,9.2,17.8,13.872647986256114
1965-09-15,3.0,6.7,4.977452585066119
1965-09-16,-3.0,8.0,1.7839609230182778
1965-09-17,-3.6,7.0,1.9235645726108452
1965-09-18,-2.6,10.4,5.122782855042774
1965-09-19,6.0,13.6,9.992885163656494
1965-09-20,9.2,16.8,13.374176854292553
1965-09-21,2.6,16.4,8.1083583269355
1965-09-22,2.8,14.6,10.536916581354802
1965-09-23,-2.6,7.2,0.5313464215026285
1965-09-24,-1.6,1.0,-0.23487409737745324
1965-09-25,-2.2,1.6,-0.4492817278019387
1965-09-26,0.0,0.8,0.44353474006704524
1965-09-27,-1.8,4.0,-0.6253436789344853
1965-09-28,-3.2,-0.2,-2.671798102525002
1965-09-29,-0.2,5.4,2.5362168498575786
1965-09-30,-3.0,2.6,0.7218209209323432
1965-10-01,2.4,2.8,2.7192596457821363
1965-10-02,5.4,10.6,7.569357847779807
1965-10-03,0.0,11.5,1.8388295290778405
1965-10-04,3.0,6.4,4.958370300994146
1965-10-05,-3.4,2.9,-0.7049107473937823
1965-10-06,-1.8,1.4,-0.26668030331641707
1965-10-07,-2.0,4.4,1.6626353135761878
1965-10-08,-3.0,5.0,-0.6430284452453652
1965-10-09,-1.6,4.2,1.9425310190997251
1965-10-10,-5.4,2.9,-1.2384581597770652
1965-10-11,-5.0,5.4,-0.32945315968791566
1965-10-12,4.8,8.2,6.717665059128644
1965-10-13,1.0,4.5,3.2541368881068187
1965-10-14,-5.0,4.0,2.407463603173129
1965-10-15,-4.8,7.0,0.0020735104418672934
1965-10-16,1.4,8.0,4.805593758588185
1965-10-17,-6.3,2.6,-3.2229684316990537
1965-10-18,9.0,10.5,10.10706614005139
1965-10-19,8.4,12.0,9.549664978715715
1965-10-20,-2.8,8.2,2.1333833221409972
1965-10-21,7.8,15.0,11.160893653942226
1965-10-22,3.0,7.0,4.422014611579181
1965-10-23,8.8,15.6,12.795888393533964
1965-10-24,0.7,14.0,8.339442041708416
1965-10-25,0.0,6.8,4.114603470773216
1965-10-26,5.0,9.2,7.170520859461502
