,TMAX min band,TMIN min band,TMEAN min band,TMAX max band,TMIN max band,TMEAN max band,TMAX,TMIN,TMEAN
1914-12-19,-2.1,-6.87,-3.216666666666667,10.22,5.56,7.830666666666667,2.97,-0.4,0.9195833333333333
1914-12-20,-6.18,-6.8,-6.288571395874023,10.22,5.38,7.452916666666667,-1.23,-4.12,-2.3016666666666667
1914-12-21,-8.39,-11.72,-9.020000000000001,10.22,5.38,7.452916666666667,-3.13,-6.8,-4.648333333333333
1914-12-22,-3.93,-8.79,-5.138947368421053,10.51,5.48,7.547499999999999,-1.57,-4.5,-2.987058823529412
1914-12-23,-8.39,-11.72,-9.020000000000001,5.63,1.46,2.97,0.4,-4.5,-2.8625000000000003
1914-12-24,-8.4,-12.31,-10.139583333333333,7.37,4.13,5.570909090909091,-1.48,-6.38,-4.626666666666667
1914-12-25,-8.4,-12.31,-10.139583333333333,10.51,5.49,7.547499999999999,4.6,2.97,3.685
1914-12-26,-1.71,-5.9,-3.216666666666667,11.61,8.95,9.947647058823529,8.52,1.13,3.5945
1914-12-27,-2.1,-6.87,-3.216666666666667,10.22,6.02,7.830666666666667,3.23,0.7,1.8133333333333332
1914-12-28,-2.6,-6.73,-4.7125,10.22,5.38,7.452916666666667,2.12,-2.08,-0.25619047619047625
1914-12-29,-3.37,-11.53,-6.09125,11.4,8.17,9.603846153846153,7.05,1.18,4.09875
1914-12-30,-1.1,-7.0,-4.791666666666667,12.22,7.8,10.3375,6.48,1.6,4.450833333333334
1914-12-31,-6.18,-8.61,-6.384166666666666,10.22,5.38,7.452916666666667,0.3,-6.35,-2.515
1915-01-01,-6.18,-7.16,-6.288571395874023,10.22,5.38,7.452916666666667,3.1,-5.9,-1.6624999999999999
1915-01-02,-6.18,-11.72,-7.117916666666667,10.22,5.38,7.452916666666667,1.2,-1.17,-0.18375
1915-01-03,-7.14,-11.72,-8.816521739130435,5.8,3.2,4.144,1.2,-1.17,-0.18375
1915-01-04,-7.14,-11.72,-8.816521739130435,5.74,2.2,3.97875,-3.65000009536743,-4.15,-3.9477777883741587
1915-01-05,-3.37,-6.8,-4.7125,11.4,5.9,8.604166666666666,1.0,0.779999971389771,0.8959999942779542
1915-01-06,0.65,-5.9,-2.7583333333333333,12.82,10.0,11.67,6.32,0.14,4.34125
1915-01-07,-2.6,-6.1,-4.7125,10.4,5.38,7.452916666666667,5.87,4.91,5.352142857142858
1915-01-08,-2.17,-4.52,-3.3125,10.4,7.11,7.8620833333333335,-2.17,-4.2,-3.3125
1915-01-09,-8.39,-10.89,-9.020000000000001,9.85,3.2,5.075833333333333,2.72,-3.43,-1.8429166666666665
1915-01-10,-6.27,-9.23,-7.396666666666667,11.4,6.43,8.604166666666666,-1.0,-4.9,-2.9958333333333336
1915-01-11,-3.62,-11.53,-6.09125,10.4,4.25,6.970833333333334,2.86,-1.49,1.2091666666666667
1915-01-12,-3.8,-11.53,-6.09125,11.4,8.17,9.603846153846153,5.42,2.17,3.7216666666666662
1915-01-13,-5.02,-8.8,-6.002222222222223,11.87,8.95,9.947647058823529,6.28,1.77,4.2404166666666665
1915-01-14,-4.14,-6.3,-5.20125,13.27,9.82,11.071666666666665,4.17,-0.85,1.5525
1915-01-15,-1.0,-7.75,-3.3166666666666664,11.87,8.95,9.947647058823529,1.02,-2.07,-0.7104166666666667
1915-01-16,-8.39,-11.53,-9.020000000000001,9.85,5.83,7.257083333333333,5.42,0.4,2.43625
1915-01-17,-9.62,-13.62,-10.463333333333333,8.17,4.25,5.59625,2.28,-3.33,-0.13541666666666666
1915-01-18,-9.62,-13.7,-10.463333333333333,8.27,3.78,5.812916666666666,-0.95,-5.73,-3.2954166666666667
1915-01-19,-7.6,-13.7,-9.565833333333332,8.27,4.13,5.812916666666666,-0.47,-4.4,-2.629375
1915-01-20,-7.6,-11.53,-8.64,11.4,6.43,8.604166666666666,-1.0,-8.4,-4.6000000000000005
1915-01-21,-7.14,-10.89,-8.816521739130435,9.85,2.02,5.075833333333333,0.33,-4.25,-1.14125
1915-01-22,-11.0,-13.18,-11.250909090909092,4.1,0.45,2.04,-0.33,-9.0,-6.184583333333333
1915-01-23,-11.0,-13.18,-11.250909090909092,2.72,0.45,0.8775,-6.71,-9.09,-7.961538461538462
1915-01-24,-11.1,-14.88,-13.167916666666668,6.07,0.77,3.7704166666666663,-3.9,-4.6,-4.25
1915-01-25,-11.0,-13.18,-11.250909090909092,4.1,1.85,2.04,-3.9,-4.6,-4.25
1915-01-26,-8.4,-9.9,-9.576,9.64,3.9,7.547499999999999,-0.54,-8.74,-4.15375
1915-01-27,-11.0,-13.18,-11.250909090909092,5.25,1.85,1.9177777841356065,-0.17,-3.16,-1.8175
1915-01-28,-11.0,-16.22,-11.945833333333333,9.64,3.88,7.547499999999999,0.18,-5.53,-1.9329166666666666
1915-01-29,-7.57,-13.18,-10.36,8.98,3.37,7.060416666666666,-0.22,-4.2,-1.883529410362243
1915-01-30,-11.0,-17.82,-11.945833333333333,10.46,3.37,7.060416666666666,3.73,-8.14,-3.1425
1915-01-31,-11.1,-17.82,-13.167916666666668,9.64,3.88,7.547499999999999,-0.9,-2.5,-1.6333333333333335
1915-02-01,-8.4,-9.9,-9.576,10.51,5.49,7.547499999999999,3.1,-1.3,0.7174999999999999
1915-02-02,-1.57,-5.9,-3.216666666666667,10.51,5.56,7.830666666666667,-1.5,-2.73,-2.09875
1915-02-03,-1.57,-8.74,-4.15375,10.51,6.02,7.830666666666667,4.0,-6.4,-0.6708333333333334
1915-02-04,-2.73,-7.0,-4.791666666666667,10.25,6.75,8.535,3.82,1.03,2.1525
1915-02-05,-2.05,-8.74,-4.15375,10.51,6.02,7.830666666666667,4.0,-6.4,-0.6708333333333334
1915-02-06,-6.18,-6.53,-6.288571395874023,10.4,5.38,7.452916666666667,-2.17,-4.2,-3.3125
1915-02-07,-2.6,-6.1,-4.7125,10.22,5.56,7.830666666666667,8.8,3.3,7.302352941176471
1915-02-08,-2.3,-8.79,-5.138947368421053,10.51,5.56,7.830666666666667,0.27,-2.07,-0.8659999984105426
1915-02-09,-6.18,-10.89,-8.195833333333333,10.22,5.38,7.452916666666667,1.57,-3.03,-0.44916666666666666
1915-02-10,-8.39,-11.72,-9.020000000000001,5.63,1.88,2.7558333333333334,2.04,-2.05,0.19250000000000003
1915-02-11,-11.0,-12.31,-11.250909090909092,4.6,2.97,3.685,-3.93,-4.9,-4.426363636363636
1915-02-12,-6.79,-11.72,-8.816521739130435,6.85,2.2,3.8333333333333335,-2.17,-5.97,-4.31375
1915-02-13,-7.0,-9.1,-8.133333333333333,10.22,5.38,7.452916666666667,2.94,-4.91,0.3833333333333333
1915-02-14,-7.14,-11.72,-8.195833333333333,6.85,3.2,4.144,-3.1,-4.8,-3.720833333333333
1915-02-15,-8.39,-11.53,-9.020000000000001,9.85,2.17,5.075833333333333,-4.3,-6.3,-5.345833333333334
1915-02-16,-1.57,-6.87,-3.216666666666667,10.51,5.56,7.830666666666667,5.29,-5.15,0.5491304347826087
1915-02-17,-2.05,-6.87,-3.216666666666667,10.22,5.56,7.830666666666667,0.7,-2.8,-1.64875
1915-02-18,-3.13,-6.8,-4.7125,10.22,5.38,7.452916666666667,-2.05,-4.36,-2.973333333333333
1915-02-19,-3.38,-8.61,-6.384166666666666,10.22,5.38,7.452916666666667,0.15,-6.73,-3.3025
1915-02-20,-7.14,-11.72,-8.816521739130435,6.85,3.2,4.144,2.8,2.2,2.5
1915-02-21,-5.7,-8.79,-7.480000042915345,6.85,3.02,5.132999992370605,1.4,-1.9,-0.17083333333333336
1915-02-22,-7.14,-11.72,-8.816521739130435,6.6,3.2,4.144,-3.79,-6.22,-5.285
1915-02-23,-8.39,-11.53,-9.020000000000001,9.85,3.2,5.075833333333333,0.29,-0.52,-0.21799999999999997
1915-02-24,-5.84,-9.23,-7.129166666666666,9.73,6.43,7.309166666666666,0.4,-7.75,-3.3166666666666664
1915-02-25,-2.67,-6.35,-4.435416666666667,11.09,8.1,9.487916666666667,2.83,-1.11,0.35523809523809524
1915-02-26,-1.57,-5.15,-3.216666666666667,11.61,8.95,9.947647058823529,7.37,3.9,5.570909090909091
1915-02-27,-2.48,-11.53,-6.09125,10.93,8.17,9.603846153846153,-1.2,-3.54,-2.3404545454545453
1915-02-28,-2.47,-7.63,-4.7711764795639935,9.73,6.65000009536743,7.601875005960465,1.12,-0.01,0.5806250000000001
1915-03-01,-7.39,-11.62,-9.97125,19.7,15.7,18.224999999999998,9.7,3.28,5.28625
1915-03-02,0.5,-3.15,-0.8445833333333334,17.0,11.07,13.975,0.7,-3.15,-0.8445833333333334
1915-03-03,-2.16,-6.49,-4.675833333333333,16.6,12.25,14.127083333333333,8.17,2.92,5.812916666666666
1915-03-04,-7.39,-11.62,-9.97125,19.7,15.7,18.224999999999998,1.6,-0.72,0.5458333333333333
1915-03-05,-2.25,-11.16,-4.942083333333334,19.9,14.2,17.783333333333335,8.64,3.41,6.436666666666667
1915-03-06,-3.36,-12.17,-7.650833333333334,19.9,14.2,17.783333333333335,11.08,7.28,9.5325
1915-03-07,-7.39,-12.17,-9.97125,20.9,17.3,18.983333333333334,5.07,1.83,3.4804166666666667
1915-03-08,-6.91,-9.84,-8.094583333333334,13.03,5.98,10.12125,-1.0,-4.8,-2.6833333333333336
1915-03-09,-6.91,-9.84,-8.094583333333334,19.78,14.23,17.125,1.8,0.2,1.1695833333333334
1915-03-10,-6.07,-9.22,-7.942916666666666,19.78,14.23,17.125,6.32,2.43,4.627916666666667
1915-03-11,-4.54,-9.22,-7.87625,19.7,15.7,18.224999999999998,12.85,8.3,10.390416666666667
1915-03-12,-2.96,-7.95,-4.85,17.08,12.99,15.209166666666667,8.94,4.75,7.11625
1915-03-13,-3.3,-8.2,-5.453749999999999,16.25,10.7,14.1825,-0.18,-6.21,-3.6358333333333337
1915-03-14,-4.43,-10.4300003051758,-7.389411800608917,18.95,13.5,15.854999999999999,10.77,6.36,8.706249999999999
1915-03-15,-0.18,-3.19,-2.1245833333333333,17.0,10.67,13.975,7.95,4.87,6.509166666666666
1915-03-16,-4.43,-10.4300003051758,-7.389411800608917,16.47,9.72,13.975,0.98,-2.07,-0.25916666666666666
1915-03-17,-6.13,-13.65,-10.96375,16.47,9.72,13.975,0.58,-5.73,-2.0279166666666666
1915-03-18,-6.13,-13.65,-10.96375,16.47,9.72,13.975,3.52,-3.1,0.15666666666666665
1915-03-19,-6.13,-14.0,-10.96375,16.0,10.7,14.1825,2.2,-1.67,0.1991666666666667
1915-03-20,-8.0,-13.65,-10.96375,17.0,13.5,15.433750000000002,5.57,0.88,3.5241666666666664
1915-03-21,-3.3,-8.2,-5.453749999999999,16.47,11.5,14.176666666666668,1.02,-3.02,-1.2720833333333335
1915-03-22,-2.13,-6.1,-3.359166666666667,20.72,16.53,18.741666666666667,7.46,4.17,5.534166666666667
1915-03-23,-2.13,-6.1,-3.359166666666667,20.72,16.53,18.741666666666667,5.1,0.5,3.408333333333333
1915-03-24,-0.18,-8.2,-2.1245833333333333,20.72,16.53,18.741666666666667,18.1,12.18,15.180416666666666
1915-03-25,-2.13,-8.2,-3.359166666666667,20.72,16.53,18.741666666666667,1.9,0.5,0.9591666666666666
1915-03-26,-2.54,-5.6,-3.62125,12.61,7.79,10.106250000000001,1.79,-3.07,-0.7670833333333333
1915-03-27,-6.13,-13.65,-10.96375,17.0,13.5,15.433750000000002,1.7,-7.9,-2.8083333333333336
1915-03-28,-6.13,-13.65,-10.96375,10.9,5.98,8.460416666666667,0.93,-0.1,0.3558333333333333
1915-03-29,-6.13,-13.65,-10.96375,9.72,5.92,7.515833333333333,0.56,-2.25,-0.8762500000000001
1915-03-30,-6.13,-13.65,-10.96375,17.0,13.5,15.433750000000002,4.09,0.85,2.564583333333333
1915-03-31,-6.78,-13.65,-10.96375,18.6,13.5,16.395833333333332,-0.4,-4.8,-2.9333333333333336
1915-04-01,-6.78,-10.25,-8.230833333333333,15.54,11.07,13.5725,-3.02,-6.28,-4.581666666666666
1915-04-02,-5.24,-10.13,-6.475416666666667,15.54,11.07,13.5725,3.4,-3.5,-0.8375
1915-04-03,-5.24,-8.2,-6.404736834074321,15.54,11.07,13.5725,-0.84,-4.27,-2.8983333333333334
1915-04-04,-5.24,-8.2,-6.404736834074321,17.12,11.33,14.464285714285714,8.8,2.4,4.908333333333333
1915-04-05,-4.5,-8.47,-6.503333333333334,12.0,10.58,11.222857142857142,0.25,-2.33,-0.9958333333333332
1915-04-06,-2.44,-7.18,-4.913333333333333,17.12,10.77,14.13875,2.9,-1.97,0.18166666666666664
1915-04-07,-2.44,-7.5,-4.913333333333333,16.52,11.13,14.464285714285714,2.31,-1.56,0.33125
1915-04-08,-5.24,-10.13,-6.475416666666667,12.0,10.58,11.222857142857142,4.4,-1.2,2.1041666666666665
1915-04-09,-5.24,-10.13,-6.475416666666667,14.66,10.58,12.1025,-5.24,-8.2,-6.404736834074321
1915-04-10,-6.78,-10.25,-8.230833333333333,15.54,11.07,13.5725,3.35,-3.03,0.07375
1915-04-11,-6.78,-10.25,-8.230833333333333,18.6,12.73,16.395833333333332,-2.89,-7.1,-5.21375
1915-04-12,-6.07,-10.13,-7.942916666666666,14.23,9.48,11.695416666666667,-6.07,-9.15,-7.942916666666666
1915-04-13,-6.78,-10.25,-8.230833333333333,20.9,17.3,18.983333333333334,-4.54,-9.22,-7.87625
1915-04-14,-6.07,-9.84,-7.942916666666666,19.78,14.23,17.125,1.8,0.2,1.1695833333333334
1915-04-15,-5.25,-9.84,-7.452083333333333,19.78,14.23,17.125,0.53,-2.32,-0.13083333333333333
1915-04-16,-5.25,-9.84,-7.452083333333333,19.78,14.23,17.125,10.1,5.1,7.677499999999999
1915-04-17,-6.07,-9.15,-7.942916666666666,19.78,14.23,17.125,-2.23,-6.18,-3.987916666666667
1915-04-18,-7.39,-11.62,-9.97125,20.9,17.3,18.983333333333334,5.63,2.03,4.4070833333333335
1915-04-19,-7.39,-12.17,-9.97125,20.9,17.3,18.983333333333334,-1.34,-4.14,-2.6129166666666666
1915-04-20,-7.39,-11.62,-9.97125,20.9,17.3,18.983333333333334,19.7,15.7,18.224999999999998
1915-04-21,-4.54,-9.22,-7.87625,20.9,17.3,18.983333333333334,4.0,0.6,2.0083333333333333
1915-04-22,-2.88,-7.09,-4.357083333333333,16.0,10.7,14.1825,3.88,-0.99,1.5733333333333333
1915-04-23,-6.13,-13.65,-10.96375,16.0,10.7,14.1825,3.88,-0.99,1.5733333333333333
1915-04-24,-5.6,-10.4300003051758,-7.389411800608917,16.0,10.7,14.1825,1.12,-1.6,-0.5733333333333334
1915-04-25,-6.13,-13.65,-10.96375,15.98,11.12,13.832916666666668,13.25,9.2,11.107916666666666
1915-04-26,-6.13,-13.65,-10.96375,18.95,13.5,16.395833333333332,-3.07,-8.5,-5.470833333333334
1915-04-27,-7.39,-11.62,-9.97125,19.7,15.7,18.224999999999998,5.33,2.53,3.685416666666667
1915-04-28,-0.11,-3.17,-1.6308333333333334,20.72,16.53,18.741666666666667,6.17,4.91,5.457916666666667
1915-04-29,0.7,-3.15,-0.8445833333333334,20.72,16.53,18.741666666666667,10.2,3.95,7.059583333333333
1915-04-30,3.4,-2.93,1.1158333333333335,20.55,15.15,17.122916666666665,12.55,5.8,9.64875
1915-05-01,0.5,-3.15,-0.8445833333333334,20.72,16.53,18.741666666666667,5.12,1.12,2.8191666666666664
1915-05-02,-2.13,-8.2,-3.359166666666667,20.72,16.53,18.741666666666667,7.87,3.23,5.711666666666667
1915-05-03,-2.13,-5.51,-3.359166666666667,20.72,16.53,18.741666666666667,7.37,3.97,5.375416666666666
1915-05-04,-1.34,-4.54,-2.794166666666667,20.72,16.53,18.741666666666667,11.07,8.04,9.555
1915-05-05,-1.0,-8.2,-2.328333333333333,20.72,16.53,18.741666666666667,10.1,1.57,6.515416666666667
1915-05-06,-1.1,-8.2,-3.1054166666666667,17.0,11.5,14.176666666666668,7.87,3.23,5.711666666666667
1915-05-07,-1.0,-5.15,-2.328333333333333,17.0,11.12,13.975,0.5,-0.57,-0.13625
1915-05-08,-2.88,-6.18,-4.034583333333333,19.7,15.7,18.224999999999998,6.47,2.65,4.305833333333333
1915-05-09,-4.54,-9.22,-7.87625,19.78,14.23,17.125,-2.23,-6.18,-3.987916666666667
1915-05-10,-6.78,-10.25,-8.230833333333333,18.6,12.73,16.395833333333332,3.63,0.82,2.0941666666666667
1915-05-11,-5.6,-9.22,-7.87625,13.03,8.87,10.720833333333333,5.94,1.9,3.6508333333333334
1915-05-12,-3.2,-7.0,-4.658333333333333,17.08,12.99,15.209166666666667,11.11,2.64,7.765833333333333
1915-05-13,-2.16,-6.49,-4.675833333333333,18.7,15.15,16.855,7.04,5.06,5.78375
1915-05-14,-2.16,-6.49,-4.675833333333333,19.78,14.23,17.125,10.07,7.1,8.5975
1915-05-15,-2.25,-6.49,-4.675833333333333,20.55,13.48,17.122916666666665,7.56,4.21,5.874583333333334
1915-05-16,-2.44,-7.18,-4.913333333333333,19.98,15.15,17.267083333333336,7.08,0.15,3.3754166666666667
1915-05-17,-2.44,-7.5,-4.913333333333333,16.52,11.13,14.464285714285714,11.53,3.76,9.082916666666668
1915-05-18,-3.02,-7.5,-4.6154166666666665,12.0,10.58,11.222857142857142,0.25,-2.33,-0.9958333333333332
1915-05-19,-2.16,-6.49,-4.675833333333333,20.55,15.15,17.122916666666665,8.07,-1.03,4.685416666666667
1915-05-20,-0.87,-5.01,-2.0616666666666665,18.7,15.15,16.855,9.98,3.48,6.297499999999999
1915-05-21,-3.2,-7.1,-4.675833333333333,15.9,10.32,12.9225,3.8,-2.33,1.7666666666666666
1915-05-22,-6.07,-9.22,-7.942916666666666,19.78,14.23,17.125,-2.23,-6.18,-3.987916666666667
1915-05-23,-2.88,-7.95,-4.83125,17.08,12.99,15.209166666666667,0.94,-1.36,-0.3066666666666667
1915-05-24,-2.88,-6.42,-4.034583333333333,19.78,14.23,17.125,7.1,3.82,5.35875
1915-05-25,-2.88,-5.22,-4.034583333333333,17.08,12.99,15.209166666666667,2.6,0.2,0.7916666666666666
1915-05-26,-2.88,-5.22,-4.034583333333333,17.0,10.7,14.1825,4.15,1.7,2.89875
1915-05-27,-6.13,-13.65,-10.96375,19.7,15.7,18.224999999999998,-0.15,-5.15,-1.61125
1915-05-28,-6.13,-13.65,-10.96375,18.95,13.5,16.395833333333332,5.33,2.53,3.685416666666667
1915-05-29,-6.13,-13.65,-10.96375,18.6,13.5,16.395833333333332,8.08,5.13,6.325833333333333
1915-05-30,-6.13,-13.65,-10.96375,19.7,15.7,18.224999999999998,-0.42,-2.16,-1.2541666666666667
1915-05-31,-3.07,-8.5,-5.470833333333334,20.9,17.3,18.983333333333334,-2.88,-5.22,-4.034583333333333
1915-06-01,5.07,2.49,3.8070833333333334,22.3,17.4,19.616666666666667,18.59,11.8,15.540833333333333
1915-06-02,6.99,3.5,4.95625,22.95,18.95,20.827916666666667,17.0,10.4,13.820833333333333
1915-06-03,9.02,2.47,6.195,24.18,18.49,20.96375,11.67,2.92,6.835833333333333
1915-06-04,10.0,2.2,6.666666666666667,24.18,18.55,21.202083333333334,10.33,6.1,8.440416666666666
1915-06-05,10.33,4.5,8.440416666666666,24.18,18.55,21.202083333333334,18.77,12.4,16.03388888888889
1915-06-06,8.03,4.5,6.9695833333333335,24.12,18.3,20.807916666666667,22.56,16.46,19.456666666666667
1915-06-07,9.86,4.48,7.3379166666666675,25.16,19.95,22.77208333333333,15.33,9.2,12.572083333333333
1915-06-08,10.83,4.76,8.114583333333334,25.16,20.17,22.77208333333333,19.37,10.41,15.3675
1915-06-09,6.91,1.39,4.074166666666667,24.34,20.17,22.13083333333333,18.33,11.75,14.229166666666666
1915-06-10,6.91,1.39,4.074166666666667,24.34,20.17,22.13083333333333,20.6,16.7,18.379166666666666
1915-06-11,12.87,5.9,11.28375,25.9,20.25,22.77208333333333,23.1,17.9,20.945833333333333
1915-06-12,10.83,4.76,8.114583333333334,26.23,20.25,23.135,23.49,16.31,20.002916666666668
1915-06-13,6.99,3.9,4.95625,23.31,19.19,21.21291666666667,17.38,11.13,14.703333333333333
1915-06-14,10.83,3.57,6.97375,24.22,19.64,21.726666666666663,21.65,15.05,18.18166666666667
1915-06-15,10.83,4.76,8.114583333333334,24.22,19.64,21.726666666666663,20.53,16.99,18.847083333333334
1915-06-16,13.4,8.1,10.968333333333334,26.23,19.92,23.135,21.84,17.22,19.52
1915-06-17,12.06,5.1,9.60875,24.38,19.54,21.592083333333335,18.95,13.15,15.668333333333335
1915-06-18,13.4,7.4,10.968333333333334,24.38,19.64,21.726666666666663,18.99,13.4,15.835
1915-06-19,10.83,4.76,8.114583333333334,26.23,20.17,23.135,18.25,12.85,15.475
1915-06-20,7.88,4.76,6.059230769230769,24.34,20.17,22.13083333333333,20.25,15.27,18.434583333333332
1915-06-21,6.99,-0.13,4.3575,24.22,19.64,21.726666666666663,16.25,13.49,14.814583333333333
1915-06-22,6.99,3.48,4.95625,23.31,17.9,20.646666666666665,17.3,10.6,14.683333333333332
1915-06-23,6.99,3.9,4.95625,24.34,20.17,22.13083333333333,21.65,15.05,18.18166666666667
1915-06-24,5.07,2.49,3.8070833333333334,24.26,18.16,21.14875,16.52,10.51,13.879166666666668
1915-06-25,6.99,3.9,4.95625,24.34,20.17,22.13083333333333,21.65,15.05,18.18166666666667
1915-06-26,6.99,3.9,4.95625,23.31,17.22,20.056250000000002,18.93,14.3,16.647083333333335
1915-06-27,6.99,3.9,4.95625,24.38,19.54,21.592083333333335,18.98,14.3,16.484583333333333
1915-06-28,6.99,3.9,4.95625,23.94,18.49,20.902083333333334,17.8,11.75,14.478333333333333
1915-06-29,6.99,3.48,4.95625,23.31,17.9,20.646666666666665,15.0,10.3,12.395833333333334
1915-06-30,9.02,2.47,6.195,23.23,18.49,20.902083333333334,18.73,15.1,16.915833333333335
1915-07-01,8.95,3.42,6.444583333333334,24.13,19.54,21.592083333333335,20.5,16.92,18.622916666666665
1915-07-02,12.49,6.7,10.441666666666666,26.23,19.92,23.135,20.47,15.75,17.4925
1915-07-03,13.15,7.82,10.987499999999999,24.24,19.64,21.726666666666663,19.02,12.75,16.56833333333333
1915-07-04,9.1,3.72,6.444583333333334,25.16,19.95,22.77208333333333,21.64,14.27,18.34541666666667
1915-07-05,12.5,7.82,10.358333333333333,25.16,19.95,22.77208333333333,21.93,16.99,19.561666666666667
1915-07-06,12.5,2.47,8.818333333333333,25.16,20.17,22.77208333333333,13.29,6.76,9.915833333333333
1915-07-07,8.95,3.72,6.444583333333334,24.13,19.54,21.592083333333335,9.1,3.72,6.444583333333334
1915-07-08,9.1,3.72,6.444583333333334,24.13,19.54,21.592083333333335,22.2,16.96,19.322916666666668
1915-07-09,12.44,8.1,10.397916666666667,24.13,19.54,21.592083333333335,15.05,10.85,12.809166666666668
1915-07-10,9.1,3.72,6.444583333333334,24.13,19.54,21.592083333333335,17.78,12.95,15.26
1915-07-11,8.83,3.5,6.286666666666666,23.18,18.17,20.6675,14.03,7.22,11.1725
1915-07-12,5.07,2.49,3.8070833333333334,24.24,18.9,21.61375,17.9,13.22,15.164583333333333
1915-07-13,4.86,-0.92,3.0366666666666666,24.38,16.6,19.89875,18.95,7.62,13.770000000000001
1915-07-14,6.99,2.47,4.95625,23.31,18.49,20.902083333333334,18.55,14.0,16.256666666666668
1915-07-15,6.99,1.7,4.833333333333333,22.35,16.61,20.06625,15.2,6.37,12.147083333333333
1915-07-16,9.43,2.47,7.81625,22.91,17.44,19.890416666666667,19.9,12.9,17.2
1915-07-17,8.83,2.2,6.286666666666666,22.95,18.95,20.827916666666667,15.28,12.3199996948242,14.317499980926513
1915-07-18,11.29,5.1,8.879166666666666,23.55,19.48,20.959166666666665,22.17,16.67,20.113333333333333
1915-07-19,14.04,7.82,11.633333333333333,26.23,20.25,23.135,23.55,18.63,20.945
1915-07-20,12.49,7.9,10.6925,24.13,19.54,21.592083333333335,21.3,15.48,18.66875
1915-07-21,13.15,7.9,10.975833333333334,24.13,19.54,21.592083333333335,21.3,15.48,18.66875
1915-07-22,6.99,3.57,4.95625,24.34,20.17,22.13083333333333,16.45,7.33,12.360416666666666
1915-07-23,6.99,-0.92,4.138333333333333,22.35,17.9,20.646666666666665,15.1,9.8,12.683333333333332
1915-07-24,4.65,-2.2,0.71375,25.46,17.9,20.646666666666665,11.7,5.1,8.704166666666667
1915-07-25,6.99,3.48,4.95625,24.38,17.9,20.646666666666665,18.4,8.8,15.745833333333335
1915-07-26,10.83,3.5,8.114583333333334,25.16,20.17,22.77208333333333,19.37,10.41,15.3675
1915-07-27,9.86,3.5,7.3379166666666675,25.16,19.95,22.77208333333333,22.1,17.08,20.035
1915-07-28,11.29,5.1,8.879166666666666,25.9,20.25,22.129583333333333,14.04,8.48,11.633333333333333
1915-07-29,12.08,7.33,9.520833333333334,25.46,19.54,21.592083333333335,18.7,14.45,16.238333333333333
1915-07-30,12.44,8.1,10.397916666666667,25.46,19.54,21.592083333333335,18.7,14.45,16.238333333333333
1915-07-31,9.33,3.5,6.97375,24.34,20.17,22.13083333333333,19.78,16.08,17.94625
1915-08-01,10.6,3.5,8.267916666666666,22.96,17.31,20.389583333333334,13.4,11.3,12.283333333333333
1915-08-02,8.8,1.7,4.833333333333333,22.91,17.44,19.890416666666667,19.9,12.9,17.2
1915-08-03,8.8,1.7,4.833333333333333,24.13,19.54,21.592083333333335,18.06,13.53,16.0
1915-08-04,9.02,2.47,6.195,24.13,19.54,21.592083333333335,20.86,14.17,17.872916666666665
1915-08-05,10.95,2.47,6.97375,25.16,20.17,22.77208333333333,19.13,15.17,17.27
1915-08-06,15.92,7.82,13.115,26.23,19.92,23.135,20.12,13.8,17.234166666666667
1915-08-07,15.34,8.5,12.187083333333334,26.23,19.92,23.135,23.7,19.18,21.46875
1915-08-08,15.05,7.82,12.809166666666668,26.23,20.17,23.135,18.93,13.67,16.672916666666666
1915-08-09,15.05,9.28,12.25875,26.23,19.92,23.135,17.94,12.24,14.805833333333334
1915-08-10,13.4,5.1,9.704166666666667,24.5,19.54,22.309583333333332,18.95,13.15,15.668333333333335
1915-08-11,12.06,5.1,9.520833333333334,24.13,19.54,21.592083333333335,17.2,11.98,14.520833333333334
1915-08-12,6.99,3.48,4.95625,24.13,19.54,21.592083333333335,18.89,14.29,16.544999999999998
1915-08-13,6.99,3.72,4.95625,24.13,19.54,21.592083333333335,18.78,13.62,16.41375
1915-08-14,8.95,3.72,6.444583333333334,24.13,19.54,21.592083333333335,18.15,12.49,15.302916666666667
1915-08-15,10.8,7.3,9.23625,24.24,18.9,21.61375,16.85,12.73,14.848333333333334
1915-08-16,10.8,7.3,9.23625,24.24,18.9,21.61375,16.85,12.73,14.848333333333334
1915-08-17,12.44,7.62,10.397916666666667,24.38,17.74,20.35291666666667,13.73,8.1,10.968333333333334
1915-08-18,5.07,2.49,3.8070833333333334,22.2,17.74,20.35291666666667,13.82,8.87,12.188461538461537
1915-08-19,9.3,6.0,7.5874999999999995,25.22,19.78,22.5725,21.09,17.74,19.2625
1915-08-20,12.44,8.1,9.889583333333333,25.22,19.78,22.5725,20.4,14.4,17.672916666666666
1915-08-21,11.29,5.1,8.879166666666666,23.7,18.9,21.0125,14.21,8.91,11.954166666666666
1915-08-22,9.22,5.04,6.948333333333333,24.16,18.84,20.959166666666665,17.29,13.55,15.292083333333332
1915-08-23,12.49,6.7,10.441666666666666,26.23,19.92,23.135,22.57,14.87,18.861666666666668
1915-08-24,15.05,7.82,12.187083333333334,26.23,19.92,23.135,21.73,17.19,19.849999999999998
1915-08-25,12.44,8.1,10.397916666666667,26.23,19.92,23.135,23.49,16.31,20.002916666666668
